# E  sum  T1  T2  T3 ...
-25.0000   0.0276   0.0006   0.0086   0.0046   0.0046   0.0086   0.0006
-24.9833   0.0279   0.0006   0.0087   0.0046   0.0046   0.0087   0.0006
-24.9667   0.0281   0.0006   0.0087   0.0047   0.0047   0.0087   0.0006
-24.9500   0.0282   0.0006   0.0088   0.0047   0.0047   0.0088   0.0006
-24.9333   0.0282   0.0006   0.0088   0.0047   0.0047   0.0088   0.0006
-24.9166   0.0281   0.0006   0.0088   0.0047   0.0047   0.0088   0.0006
-24.9000   0.0280   0.0006   0.0087   0.0047   0.0047   0.0087   0.0006
-24.8833   0.0278   0.0006   0.0087   0.0046   0.0046   0.0087   0.0006
-24.8666   0.0275   0.0006   0.0086   0.0046   0.0046   0.0086   0.0006
-24.8499   0.0272   0.0006   0.0085   0.0045   0.0045   0.0085   0.0006
-24.8333   0.0269   0.0006   0.0084   0.0045   0.0045   0.0084   0.0006
-24.8166   0.0266   0.0005   0.0083   0.0044   0.0044   0.0083   0.0005
-24.7999   0.0263   0.0005   0.0082   0.0044   0.0044   0.0082   0.0005
-24.7833   0.0261   0.0005   0.0082   0.0043   0.0043   0.0082   0.0005
-24.7666   0.0258   0.0005   0.0081   0.0043   0.0043   0.0081   0.0005
-24.7499   0.0256   0.0005   0.0080   0.0043   0.0043   0.0080   0.0005
-24.7332   0.0254   0.0005   0.0080   0.0042   0.0042   0.0080   0.0005
-24.7166   0.0252   0.0005   0.0079   0.0042   0.0042   0.0079   0.0005
-24.6999   0.0251   0.0005   0.0079   0.0042   0.0042   0.0079   0.0005
-24.6832   0.0251   0.0005   0.0079   0.0042   0.0042   0.0079   0.0005
-24.6666   0.0251   0.0005   0.0079   0.0042   0.0042   0.0079   0.0005
-24.6499   0.0251   0.0005   0.0079   0.0042   0.0042   0.0079   0.0005
-24.6332   0.0252   0.0005   0.0079   0.0042   0.0042   0.0079   0.0005
-24.6165   0.0253   0.0005   0.0080   0.0042   0.0042   0.0080   0.0005
-24.5999   0.0255   0.0005   0.0080   0.0042   0.0042   0.0080   0.0005
-24.5832   0.0257   0.0005   0.0081   0.0043   0.0043   0.0081   0.0005
-24.5665   0.0259   0.0005   0.0082   0.0043   0.0043   0.0082   0.0005
-24.5498   0.0262   0.0005   0.0083   0.0044   0.0044   0.0083   0.0005
-24.5332   0.0266   0.0005   0.0084   0.0044   0.0044   0.0084   0.0005
-24.5165   0.0269   0.0005   0.0085   0.0045   0.0045   0.0085   0.0005
-24.4998   0.0274   0.0005   0.0086   0.0046   0.0046   0.0086   0.0005
-24.4832   0.0278   0.0005   0.0088   0.0046   0.0046   0.0088   0.0005
-24.4665   0.0283   0.0005   0.0090   0.0047   0.0047   0.0090   0.0005
-24.4498   0.0289   0.0005   0.0091   0.0048   0.0048   0.0091   0.0005
-24.4331   0.0295   0.0005   0.0093   0.0049   0.0049   0.0093   0.0005
-24.4165   0.0302   0.0005   0.0095   0.0050   0.0050   0.0096   0.0005
-24.3998   0.0309   0.0005   0.0098   0.0051   0.0051   0.0098   0.0005
-24.3831   0.0317   0.0005   0.0100   0.0053   0.0053   0.0100   0.0005
-24.3665   0.0325   0.0005   0.0103   0.0054   0.0054   0.0103   0.0005
-24.3498   0.0334   0.0005   0.0106   0.0056   0.0056   0.0106   0.0005
-24.3331   0.0344   0.0005   0.0109   0.0057   0.0057   0.0109   0.0005
-24.3164   0.0355   0.0005   0.0113   0.0059   0.0059   0.0113   0.0005
-24.2998   0.0366   0.0005   0.0117   0.0061   0.0061   0.0117   0.0005
-24.2831   0.0379   0.0006   0.0121   0.0063   0.0063   0.0121   0.0006
-24.2664   0.0392   0.0006   0.0125   0.0065   0.0065   0.0125   0.0006
-24.2497   0.0407   0.0006   0.0130   0.0068   0.0068   0.0130   0.0006
-24.2331   0.0423   0.0006   0.0135   0.0071   0.0071   0.0135   0.0006
-24.2164   0.0441   0.0006   0.0141   0.0073   0.0073   0.0141   0.0006
-24.1997   0.0460   0.0006   0.0147   0.0077   0.0077   0.0147   0.0006
-24.1831   0.0480   0.0006   0.0154   0.0080   0.0080   0.0154   0.0006
-24.1664   0.0503   0.0006   0.0161   0.0084   0.0084   0.0161   0.0006
-24.1497   0.0528   0.0007   0.0169   0.0088   0.0088   0.0169   0.0007
-24.1330   0.0555   0.0007   0.0178   0.0093   0.0093   0.0178   0.0007
-24.1164   0.0585   0.0007   0.0188   0.0097   0.0097   0.0188   0.0007
-24.0997   0.0617   0.0007   0.0198   0.0103   0.0103   0.0198   0.0007
-24.0830   0.0652   0.0008   0.0210   0.0109   0.0109   0.0210   0.0008
-24.0664   0.0690   0.0008   0.0222   0.0115   0.0115   0.0222   0.0008
-24.0497   0.0732   0.0008   0.0236   0.0122   0.0122   0.0236   0.0008
-24.0330   0.0775   0.0009   0.0250   0.0129   0.0129   0.0250   0.0009
-24.0163   0.0822   0.0009   0.0265   0.0137   0.0137   0.0265   0.0009
-23.9997   0.0870   0.0009   0.0281   0.0145   0.0145   0.0281   0.0009
-23.9830   0.0919   0.0010   0.0297   0.0153   0.0153   0.0297   0.0010
-23.9663   0.0969   0.0010   0.0313   0.0161   0.0161   0.0313   0.0010
-23.9496   0.1016   0.0010   0.0328   0.0169   0.0169   0.0328   0.0010
-23.9330   0.1060   0.0011   0.0343   0.0177   0.0177   0.0343   0.0011
-23.9163   0.1099   0.0011   0.0355   0.0183   0.0183   0.0356   0.0011
-23.8996   0.1131   0.0011   0.0366   0.0189   0.0189   0.0366   0.0011
-23.8830   0.1155   0.0011   0.0374   0.0193   0.0193   0.0374   0.0011
-23.8663   0.1171   0.0011   0.0379   0.0195   0.0195   0.0379   0.0011
-23.8496   0.1178   0.0011   0.0381   0.0196   0.0196   0.0381   0.0011
-23.8329   0.1178   0.0011   0.0381   0.0196   0.0196   0.0381   0.0011
-23.8163   0.1172   0.0011   0.0380   0.0195   0.0195   0.0380   0.0011
-23.7996   0.1163   0.0011   0.0377   0.0194   0.0194   0.0377   0.0011
-23.7829   0.1153   0.0011   0.0374   0.0192   0.0192   0.0374   0.0011
-23.7663   0.1143   0.0010   0.0371   0.0190   0.0190   0.0371   0.0010
-23.7496   0.1136   0.0010   0.0368   0.0189   0.0189   0.0368   0.0010
-23.7329   0.1132   0.0010   0.0367   0.0189   0.0189   0.0367   0.0010
-23.7162   0.1134   0.0010   0.0368   0.0189   0.0189   0.0368   0.0010
-23.6996   0.1141   0.0010   0.0370   0.0190   0.0190   0.0371   0.0010
-23.6829   0.1154   0.0010   0.0375   0.0192   0.0192   0.0375   0.0010
-23.6662   0.1175   0.0009   0.0382   0.0196   0.0196   0.0382   0.0009
-23.6495   0.1203   0.0009   0.0391   0.0201   0.0201   0.0391   0.0009
-23.6329   0.1238   0.0009   0.0403   0.0206   0.0206   0.0403   0.0009
-23.6162   0.1281   0.0009   0.0418   0.0214   0.0214   0.0418   0.0009
-23.5995   0.1332   0.0009   0.0435   0.0222   0.0222   0.0435   0.0009
-23.5829   0.1391   0.0009   0.0454   0.0232   0.0232   0.0454   0.0009
-23.5662   0.1457   0.0009   0.0476   0.0243   0.0243   0.0476   0.0009
-23.5495   0.1529   0.0009   0.0500   0.0255   0.0255   0.0500   0.0009
-23.5328   0.1607   0.0010   0.0526   0.0268   0.0268   0.0526   0.0010
-23.5162   0.1688   0.0010   0.0553   0.0281   0.0281   0.0553   0.0010
-23.4995   0.1771   0.0010   0.0581   0.0295   0.0295   0.0581   0.0010
-23.4828   0.1853   0.0010   0.0608   0.0309   0.0309   0.0608   0.0010
-23.4662   0.1929   0.0010   0.0633   0.0321   0.0321   0.0633   0.0010
-23.4495   0.1998   0.0010   0.0656   0.0332   0.0333   0.0656   0.0010
-23.4328   0.2055   0.0010   0.0675   0.0342   0.0342   0.0675   0.0010
-23.4161   0.2099   0.0011   0.0690   0.0349   0.0349   0.0690   0.0011
-23.3995   0.2128   0.0011   0.0699   0.0354   0.0354   0.0699   0.0011
-23.3828   0.2141   0.0011   0.0703   0.0356   0.0356   0.0703   0.0011
-23.3661   0.2141   0.0011   0.0703   0.0357   0.0357   0.0703   0.0011
-23.3494   0.2129   0.0011   0.0698   0.0355   0.0355   0.0698   0.0011
-23.3328   0.2106   0.0011   0.0690   0.0351   0.0351   0.0690   0.0011
-23.3161   0.2074   0.0011   0.0680   0.0347   0.0346   0.0680   0.0011
-23.2994   0.2035   0.0011   0.0666   0.0340   0.0340   0.0666   0.0011
-23.2828   0.1989   0.0011   0.0651   0.0333   0.0333   0.0651   0.0011
-23.2661   0.1937   0.0011   0.0634   0.0324   0.0324   0.0634   0.0011
-23.2494   0.1879   0.0011   0.0614   0.0314   0.0314   0.0614   0.0011
-23.2327   0.1814   0.0011   0.0593   0.0303   0.0303   0.0593   0.0011
-23.2161   0.1745   0.0011   0.0571   0.0291   0.0291   0.0571   0.0011
-23.1994   0.1672   0.0011   0.0547   0.0279   0.0279   0.0547   0.0011
-23.1827   0.1596   0.0010   0.0522   0.0266   0.0266   0.0522   0.0010
-23.1661   0.1519   0.0010   0.0497   0.0253   0.0253   0.0497   0.0010
-23.1494   0.1443   0.0010   0.0471   0.0240   0.0240   0.0471   0.0010
-23.1327   0.1369   0.0010   0.0447   0.0227   0.0227   0.0447   0.0010
-23.1160   0.1298   0.0010   0.0424   0.0215   0.0215   0.0424   0.0010
-23.0994   0.1232   0.0010   0.0401   0.0204   0.0204   0.0401   0.0010
-23.0827   0.1171   0.0010   0.0381   0.0194   0.0194   0.0381   0.0010
-23.0660   0.1114   0.0010   0.0362   0.0185   0.0185   0.0362   0.0010
-23.0493   0.1063   0.0011   0.0345   0.0177   0.0177   0.0345   0.0011
-23.0327   0.1017   0.0011   0.0329   0.0169   0.0169   0.0329   0.0011
-23.0160   0.0977   0.0011   0.0315   0.0162   0.0162   0.0315   0.0011
-22.9993   0.0941   0.0011   0.0303   0.0157   0.0157   0.0303   0.0011
-22.9827   0.0909   0.0012   0.0292   0.0152   0.0152   0.0292   0.0012
-22.9660   0.0882   0.0012   0.0282   0.0147   0.0147   0.0282   0.0012
-22.9493   0.0859   0.0012   0.0274   0.0144   0.0144   0.0274   0.0012
-22.9326   0.0840   0.0013   0.0267   0.0141   0.0141   0.0267   0.0013
-22.9160   0.0824   0.0013   0.0261   0.0138   0.0138   0.0261   0.0013
-22.8993   0.0812   0.0014   0.0256   0.0136   0.0136   0.0256   0.0014
-22.8826   0.0802   0.0014   0.0252   0.0135   0.0135   0.0252   0.0014
-22.8660   0.0795   0.0015   0.0249   0.0134   0.0133   0.0249   0.0015
-22.8493   0.0790   0.0015   0.0247   0.0133   0.0133   0.0247   0.0015
-22.8326   0.0788   0.0016   0.0246   0.0132   0.0132   0.0246   0.0016
-22.8159   0.0786   0.0017   0.0245   0.0132   0.0132   0.0245   0.0017
-22.7993   0.0787   0.0017   0.0244   0.0132   0.0132   0.0244   0.0017
-22.7826   0.0787   0.0018   0.0244   0.0132   0.0132   0.0244   0.0018
-22.7659   0.0789   0.0019   0.0244   0.0132   0.0132   0.0244   0.0019
-22.7492   0.0790   0.0019   0.0244   0.0132   0.0132   0.0244   0.0019
-22.7326   0.0792   0.0020   0.0244   0.0132   0.0132   0.0244   0.0020
-22.7159   0.0792   0.0021   0.0244   0.0132   0.0132   0.0244   0.0021
