# E  sum  T1  T2  T3 ...
 -4.4194   1.4073   0.4663   0.4663   0.4748
 -4.3944   1.5296   0.5120   0.5120   0.5056
 -4.3694   1.6477   0.5564   0.5564   0.5349
 -4.3443   1.7494   0.5950   0.5950   0.5594
 -4.3193   1.8204   0.6226   0.6226   0.5751
 -4.2943   1.8482   0.6348   0.6348   0.5785
 -4.2693   1.8263   0.6292   0.6292   0.5678
 -4.2442   1.7572   0.6067   0.6067   0.5439
 -4.2192   1.6513   0.5708   0.5708   0.5098
 -4.1942   1.5226   0.5265   0.5265   0.4696
 -4.1692   1.3850   0.4788   0.4788   0.4273
 -4.1441   1.2491   0.4316   0.4316   0.3860
 -4.1191   1.1219   0.3872   0.3872   0.3476
 -4.0941   1.0068   0.3469   0.3469   0.3129
 -4.0691   0.9050   0.3113   0.3113   0.2823
 -4.0440   0.8162   0.2802   0.2802   0.2558
 -4.0190   0.7396   0.2534   0.2534   0.2328
 -3.9940   0.6737   0.2302   0.2302   0.2132
 -3.9690   0.6173   0.2104   0.2104   0.1965
 -3.9439   0.5691   0.1934   0.1934   0.1822
 -3.9189   0.5281   0.1789   0.1789   0.1702
 -3.8939   0.4933   0.1666   0.1666   0.1601
 -3.8689   0.4639   0.1561   0.1561   0.1517
 -3.8438   0.4392   0.1472   0.1472   0.1449
 -3.8188   0.4188   0.1397   0.1397   0.1394
 -3.7938   0.4023   0.1336   0.1336   0.1352
 -3.7688   0.3894   0.1286   0.1286   0.1322
 -3.7437   0.3799   0.1247   0.1247   0.1304
 -3.7187   0.3737   0.1219   0.1219   0.1299
 -3.6937   0.3708   0.1201   0.1201   0.1306
 -3.6687   0.3713   0.1194   0.1194   0.1325
 -3.6436   0.3753   0.1197   0.1197   0.1359
 -3.6186   0.3830   0.1212   0.1212   0.1407
 -3.5936   0.3947   0.1238   0.1238   0.1472
 -3.5686   0.4104   0.1275   0.1275   0.1553
 -3.5435   0.4303   0.1326   0.1326   0.1651
 -3.5185   0.4542   0.1388   0.1388   0.1766
 -3.4935   0.4815   0.1461   0.1461   0.1893
 -3.4685   0.5109   0.1541   0.1541   0.2026
 -3.4434   0.5401   0.1624   0.1624   0.2153
 -3.4184   0.5663   0.1702   0.1702   0.2259
 -3.3934   0.5862   0.1768   0.1768   0.2326
 -3.3684   0.5971   0.1814   0.1814   0.2342
 -3.3433   0.5979   0.1839   0.1839   0.2301
 -3.3183   0.5896   0.1844   0.1844   0.2207
 -3.2933   0.5744   0.1835   0.1835   0.2074
 -3.2683   0.5551   0.1817   0.1817   0.1917
 -3.2432   0.5339   0.1792   0.1792   0.1754
 -3.2182   0.5116   0.1760   0.1760   0.1595
 -3.1932   0.4881   0.1717   0.1717   0.1447
 -3.1682   0.4631   0.1659   0.1659   0.1313
 -3.1431   0.4360   0.1582   0.1582   0.1196
 -3.1181   0.4071   0.1489   0.1489   0.1094
 -3.0931   0.3775   0.1384   0.1384   0.1006
 -3.0681   0.3481   0.1275   0.1275   0.0931
 -3.0430   0.3202   0.1168   0.1168   0.0867
 -3.0180   0.2944   0.1066   0.1066   0.0813
 -2.9930   0.2711   0.0972   0.0972   0.0767
 -2.9680   0.2504   0.0888   0.0888   0.0728
 -2.9429   0.2322   0.0813   0.0813   0.0695
 -2.9179   0.2161   0.0748   0.0748   0.0666
 -2.8929   0.2019   0.0690   0.0690   0.0640
 -2.8679   0.1892   0.0639   0.0639   0.0614
 -2.8428   0.1777   0.0595   0.0595   0.0588
 -2.8178   0.1672   0.0555   0.0555   0.0561
 -2.7928   0.1575   0.0520   0.0520   0.0534
 -2.7678   0.1485   0.0490   0.0490   0.0506
 -2.7427   0.1403   0.0462   0.0462   0.0479
 -2.7177   0.1327   0.0437   0.0437   0.0453
 -2.6927   0.1259   0.0415   0.0415   0.0429
 -2.6677   0.1196   0.0395   0.0395   0.0407
 -2.6426   0.1140   0.0377   0.0377   0.0386
 -2.6176   0.1088   0.0360   0.0360   0.0368
 -2.5926   0.1041   0.0345   0.0345   0.0351
 -2.5676   0.0998   0.0331   0.0331   0.0336
 -2.5425   0.0958   0.0318   0.0318   0.0322
 -2.5175   0.0922   0.0306   0.0306   0.0309
 -2.4925   0.0888   0.0296   0.0296   0.0297
 -2.4675   0.0857   0.0285   0.0285   0.0287
 -2.4424   0.0829   0.0276   0.0276   0.0277
 -2.4174   0.0802   0.0267   0.0267   0.0268
 -2.3924   0.0777   0.0259   0.0259   0.0259
 -2.3674   0.0754   0.0251   0.0251   0.0251
 -2.3423   0.0732   0.0244   0.0244   0.0244
 -2.3173   0.0711   0.0237   0.0237   0.0237
 -2.2923   0.0692   0.0231   0.0231   0.0230
 -2.2673   0.0674   0.0225   0.0225   0.0224
 -2.2422   0.0657   0.0219   0.0219   0.0218
 -2.2172   0.0640   0.0214   0.0214   0.0213
 -2.1922   0.0625   0.0209   0.0209   0.0208
 -2.1672   0.0610   0.0204   0.0204   0.0203
 -2.1421   0.0597   0.0199   0.0199   0.0198
 -2.1171   0.0583   0.0195   0.0195   0.0194
 -2.0921   0.0571   0.0190   0.0190   0.0190
 -2.0671   0.0559   0.0187   0.0187   0.0186
 -2.0420   0.0548   0.0183   0.0183   0.0182
 -2.0170   0.0537   0.0179   0.0179   0.0179
 -1.9920   0.0527   0.0176   0.0176   0.0175
 -1.9670   0.0517   0.0172   0.0172   0.0172
 -1.9419   0.0507   0.0169   0.0169   0.0169
 -1.9169   0.0499   0.0166   0.0166   0.0166
 -1.8919   0.0490   0.0163   0.0163   0.0163
 -1.8669   0.0482   0.0161   0.0161   0.0160
 -1.8418   0.0474   0.0158   0.0158   0.0158
 -1.8168   0.0467   0.0156   0.0156   0.0155
 -1.7918   0.0459   0.0153   0.0153   0.0153
 -1.7668   0.0453   0.0151   0.0151   0.0151
 -1.7417   0.0446   0.0149   0.0149   0.0149
 -1.7167   0.0440   0.0147   0.0147   0.0147
 -1.6917   0.0434   0.0145   0.0145   0.0145
 -1.6667   0.0428   0.0143   0.0143   0.0143
 -1.6416   0.0423   0.0141   0.0141   0.0141
 -1.6166   0.0418   0.0139   0.0139   0.0139
 -1.5916   0.0413   0.0138   0.0138   0.0138
 -1.5666   0.0408   0.0136   0.0136   0.0136
 -1.5415   0.0404   0.0135   0.0135   0.0135
 -1.5165   0.0400   0.0133   0.0133   0.0134
 -1.4915   0.0396   0.0132   0.0132   0.0132
 -1.4665   0.0393   0.0131   0.0131   0.0131
 -1.4414   0.0389   0.0130   0.0130   0.0130
 -1.4164   0.0386   0.0129   0.0129   0.0129
 -1.3914   0.0383   0.0128   0.0128   0.0128
 -1.3664   0.0381   0.0127   0.0127   0.0127
 -1.3413   0.0378   0.0126   0.0126   0.0127
 -1.3163   0.0376   0.0125   0.0125   0.0126
 -1.2913   0.0374   0.0125   0.0125   0.0125
 -1.2663   0.0373   0.0124   0.0124   0.0125
 -1.2412   0.0371   0.0123   0.0123   0.0124
 -1.2162   0.0370   0.0123   0.0123   0.0124
 -1.1912   0.0370   0.0123   0.0123   0.0124
 -1.1662   0.0369   0.0123   0.0123   0.0124
 -1.1411   0.0369   0.0123   0.0123   0.0124
 -1.1161   0.0370   0.0123   0.0123   0.0124
 -1.0911   0.0370   0.0123   0.0123   0.0125
 -1.0661   0.0371   0.0123   0.0123   0.0125
 -1.0410   0.0373   0.0124   0.0124   0.0126
 -1.0160   0.0375   0.0124   0.0124   0.0126
 -0.9910   0.0377   0.0125   0.0125   0.0127
 -0.9660   0.0380   0.0126   0.0126   0.0129
 -0.9409   0.0384   0.0127   0.0127   0.0130
 -0.9159   0.0388   0.0128   0.0128   0.0132
 -0.8909   0.0393   0.0130   0.0130   0.0133
 -0.8659   0.0398   0.0131   0.0131   0.0136
 -0.8408   0.0405   0.0133   0.0133   0.0138
 -0.8158   0.0412   0.0136   0.0136   0.0141
 -0.7908   0.0421   0.0138   0.0138   0.0144
 -0.7658   0.0430   0.0141   0.0141   0.0148
 -0.7407   0.0441   0.0145   0.0145   0.0152
 -0.7157   0.0453   0.0148   0.0148   0.0156
 -0.6907   0.0467   0.0153   0.0153   0.0162
 -0.6657   0.0483   0.0158   0.0158   0.0168
 -0.6406   0.0501   0.0163   0.0163   0.0175
 -0.6156   0.0521   0.0169   0.0169   0.0183
 -0.5906   0.0545   0.0176   0.0176   0.0192
 -0.5656   0.0571   0.0184   0.0184   0.0203
 -0.5405   0.0602   0.0194   0.0194   0.0215
 -0.5155   0.0637   0.0204   0.0204   0.0228
 -0.4905   0.0676   0.0216   0.0216   0.0244
 -0.4655   0.0722   0.0230   0.0230   0.0263
 -0.4404   0.0775   0.0246   0.0246   0.0284
 -0.4154   0.0835   0.0264   0.0264   0.0308
 -0.3904   0.0905   0.0285   0.0285   0.0335
 -0.3654   0.0984   0.0310   0.0310   0.0365
 -0.3403   0.1074   0.0338   0.0338   0.0398
 -0.3153   0.1175   0.0371   0.0371   0.0433
 -0.2903   0.1289   0.0410   0.0410   0.0470
 -0.2653   0.1415   0.0454   0.0454   0.0507
 -0.2402   0.1555   0.0505   0.0505   0.0544
 -0.2152   0.1709   0.0563   0.0563   0.0582
 -0.1902   0.1877   0.0628   0.0628   0.0622
 -0.1652   0.2059   0.0698   0.0698   0.0664
 -0.1401   0.2248   0.0770   0.0770   0.0709
 -0.1151   0.2434   0.0839   0.0839   0.0756
 -0.0901   0.2601   0.0899   0.0899   0.0803
 -0.0651   0.2727   0.0942   0.0942   0.0843
 -0.0400   0.2796   0.0963   0.0963   0.0870
 -0.0150   0.2793   0.0957   0.0957   0.0879
  0.0100   0.2717   0.0925   0.0925   0.0866
  0.0350   0.2580   0.0874   0.0874   0.0832
  0.0601   0.2398   0.0808   0.0808   0.0781
  0.0851   0.2193   0.0736   0.0736   0.0720
  0.1101   0.1982   0.0664   0.0664   0.0655
  0.1351   0.1780   0.0595   0.0595   0.0590
  0.1602   0.1593   0.0532   0.0532   0.0529
  0.1852   0.1425   0.0476   0.0476   0.0474
  0.2102   0.1277   0.0426   0.0426   0.0425
  0.2352   0.1148   0.0383   0.0383   0.0382
  0.2603   0.1036   0.0346   0.0346   0.0345
  0.2853   0.0939   0.0313   0.0313   0.0312
  0.3103   0.0855   0.0286   0.0286   0.0284
  0.3353   0.0783   0.0261   0.0261   0.0260
  0.3604   0.0720   0.0240   0.0240   0.0239
  0.3854   0.0665   0.0222   0.0222   0.0221
  0.4104   0.0617   0.0206   0.0206   0.0205
  0.4354   0.0574   0.0192   0.0192   0.0191
  0.4605   0.0537   0.0179   0.0179   0.0178
  0.4855   0.0504   0.0168   0.0168   0.0167
  0.5105   0.0475   0.0159   0.0159   0.0158
  0.5355   0.0449   0.0150   0.0150   0.0149
  0.5606   0.0425   0.0142   0.0142   0.0141
  0.5856   0.0404   0.0135   0.0135   0.0134
  0.6106   0.0385   0.0129   0.0129   0.0128
  0.6356   0.0368   0.0123   0.0123   0.0122
  0.6607   0.0353   0.0118   0.0118   0.0117
  0.6857   0.0339   0.0113   0.0113   0.0113
  0.7107   0.0326   0.0109   0.0109   0.0109
  0.7357   0.0314   0.0105   0.0105   0.0105
  0.7608   0.0304   0.0101   0.0101   0.0101
  0.7858   0.0294   0.0098   0.0098   0.0098
  0.8108   0.0285   0.0095   0.0095   0.0095
  0.8358   0.0277   0.0092   0.0092   0.0093
  0.8609   0.0270   0.0090   0.0090   0.0090
  0.8859   0.0263   0.0087   0.0087   0.0088
  0.9109   0.0257   0.0085   0.0085   0.0086
  0.9359   0.0251   0.0083   0.0083   0.0085
  0.9610   0.0246   0.0082   0.0082   0.0083
  0.9860   0.0242   0.0080   0.0080   0.0082
  1.0110   0.0238   0.0079   0.0079   0.0081
  1.0360   0.0235   0.0077   0.0077   0.0080
  1.0611   0.0232   0.0076   0.0076   0.0079
  1.0861   0.0229   0.0076   0.0076   0.0078
  1.1111   0.0228   0.0075   0.0075   0.0078
  1.1361   0.0226   0.0074   0.0074   0.0078
  1.1612   0.0226   0.0074   0.0074   0.0078
  1.1862   0.0226   0.0074   0.0074   0.0079
  1.2112   0.0227   0.0074   0.0074   0.0079
  1.2362   0.0229   0.0074   0.0074   0.0081
  1.2613   0.0232   0.0075   0.0075   0.0082
  1.2863   0.0236   0.0076   0.0076   0.0084
  1.3113   0.0241   0.0077   0.0077   0.0087
  1.3363   0.0247   0.0078   0.0078   0.0090
  1.3614   0.0254   0.0080   0.0080   0.0093
  1.3864   0.0262   0.0082   0.0082   0.0097
  1.4114   0.0269   0.0084   0.0084   0.0100
  1.4364   0.0276   0.0087   0.0087   0.0103
  1.4615   0.0282   0.0088   0.0088   0.0105
  1.4865   0.0285   0.0090   0.0090   0.0106
  1.5115   0.0285   0.0090   0.0090   0.0105
  1.5365   0.0283   0.0091   0.0091   0.0102
  1.5616   0.0279   0.0090   0.0090   0.0098
  1.5866   0.0273   0.0090   0.0090   0.0094
  1.6116   0.0266   0.0089   0.0089   0.0089
  1.6366   0.0258   0.0087   0.0087   0.0084
  1.6617   0.0249   0.0085   0.0085   0.0079
  1.6867   0.0239   0.0082   0.0082   0.0075
  1.7117   0.0229   0.0079   0.0079   0.0071
  1.7367   0.0219   0.0076   0.0076   0.0067
  1.7618   0.0209   0.0072   0.0072   0.0064
  1.7868   0.0199   0.0069   0.0069   0.0062
  1.8118   0.0191   0.0066   0.0066   0.0059
  1.8368   0.0183   0.0063   0.0063   0.0057
  1.8619   0.0175   0.0060   0.0060   0.0055
  1.8869   0.0169   0.0058   0.0058   0.0054
  1.9119   0.0163   0.0056   0.0056   0.0052
  1.9369   0.0158   0.0054   0.0054   0.0051
  1.9620   0.0154   0.0052   0.0052   0.0050
  1.9870   0.0150   0.0051   0.0051   0.0048
  2.0120   0.0146   0.0049   0.0049   0.0047
  2.0370   0.0143   0.0048   0.0048   0.0046
  2.0621   0.0140   0.0047   0.0047   0.0046
  2.0871   0.0137   0.0046   0.0046   0.0045
  2.1121   0.0134   0.0045   0.0045   0.0044
  2.1371   0.0132   0.0044   0.0044   0.0043
  2.1622   0.0130   0.0043   0.0043   0.0043
  2.1872   0.0128   0.0043   0.0043   0.0042
  2.2122   0.0126   0.0042   0.0042   0.0041
  2.2372   0.0124   0.0041   0.0041   0.0041
  2.2623   0.0122   0.0041   0.0041   0.0040
  2.2873   0.0121   0.0040   0.0040   0.0040
  2.3123   0.0119   0.0040   0.0040   0.0039
  2.3373   0.0118   0.0039   0.0039   0.0039
  2.3624   0.0116   0.0039   0.0039   0.0039
  2.3874   0.0115   0.0038   0.0038   0.0038
  2.4124   0.0114   0.0038   0.0038   0.0038
  2.4374   0.0113   0.0038   0.0038   0.0037
  2.4625   0.0111   0.0037   0.0037   0.0037
  2.4875   0.0110   0.0037   0.0037   0.0037
  2.5125   0.0109   0.0036   0.0036   0.0036
  2.5375   0.0108   0.0036   0.0036   0.0036
  2.5626   0.0107   0.0036   0.0036   0.0036
  2.5876   0.0106   0.0035   0.0035   0.0035
  2.6126   0.0105   0.0035   0.0035   0.0035
  2.6376   0.0105   0.0035   0.0035   0.0035
  2.6627   0.0104   0.0035   0.0035   0.0034
  2.6877   0.0103   0.0034   0.0034   0.0034
  2.7127   0.0102   0.0034   0.0034   0.0034
  2.7377   0.0101   0.0034   0.0034   0.0034
  2.7628   0.0101   0.0034   0.0034   0.0033
  2.7878   0.0100   0.0033   0.0033   0.0033
  2.8128   0.0099   0.0033   0.0033   0.0033
  2.8378   0.0098   0.0033   0.0033   0.0033
  2.8629   0.0098   0.0033   0.0033   0.0033
  2.8879   0.0097   0.0032   0.0032   0.0032
  2.9129   0.0096   0.0032   0.0032   0.0032
  2.9379   0.0096   0.0032   0.0032   0.0032
  2.9630   0.0095   0.0032   0.0032   0.0032
  2.9880   0.0095   0.0032   0.0032   0.0031
  3.0130   0.0094   0.0031   0.0031   0.0031
