# E  sum  T1  T2  T3 ...
-16.4207   0.0010   0.0003   0.0003   0.0003
-16.3957   0.0010   0.0003   0.0003   0.0003
-16.3707   0.0010   0.0003   0.0003   0.0003
-16.3457   0.0010   0.0003   0.0003   0.0003
-16.3207   0.0010   0.0003   0.0003   0.0003
-16.2956   0.0010   0.0003   0.0003   0.0003
-16.2706   0.0010   0.0003   0.0003   0.0003
-16.2456   0.0010   0.0003   0.0003   0.0003
-16.2206   0.0010   0.0003   0.0003   0.0003
-16.1956   0.0010   0.0003   0.0003   0.0003
-16.1706   0.0011   0.0004   0.0004   0.0004
-16.1456   0.0011   0.0004   0.0004   0.0004
-16.1206   0.0011   0.0004   0.0004   0.0004
-16.0955   0.0011   0.0004   0.0004   0.0004
-16.0705   0.0011   0.0004   0.0004   0.0004
-16.0455   0.0011   0.0004   0.0004   0.0004
-16.0205   0.0011   0.0004   0.0004   0.0004
-15.9955   0.0011   0.0004   0.0004   0.0004
-15.9705   0.0011   0.0004   0.0004   0.0004
-15.9455   0.0011   0.0004   0.0004   0.0004
-15.9205   0.0011   0.0004   0.0004   0.0004
-15.8954   0.0011   0.0004   0.0004   0.0004
-15.8704   0.0011   0.0004   0.0004   0.0004
-15.8454   0.0011   0.0004   0.0004   0.0004
-15.8204   0.0011   0.0004   0.0004   0.0004
-15.7954   0.0011   0.0004   0.0004   0.0004
-15.7704   0.0011   0.0004   0.0004   0.0004
-15.7454   0.0011   0.0004   0.0004   0.0004
-15.7204   0.0011   0.0004   0.0004   0.0004
-15.6953   0.0012   0.0004   0.0004   0.0004
-15.6703   0.0012   0.0004   0.0004   0.0004
-15.6453   0.0012   0.0004   0.0004   0.0004
-15.6203   0.0012   0.0004   0.0004   0.0004
-15.5953   0.0012   0.0004   0.0004   0.0004
-15.5703   0.0012   0.0004   0.0004   0.0004
-15.5453   0.0012   0.0004   0.0004   0.0004
-15.5203   0.0012   0.0004   0.0004   0.0004
-15.4952   0.0012   0.0004   0.0004   0.0004
-15.4702   0.0012   0.0004   0.0004   0.0004
-15.4452   0.0012   0.0004   0.0004   0.0004
-15.4202   0.0012   0.0004   0.0004   0.0004
-15.3952   0.0012   0.0004   0.0004   0.0004
-15.3702   0.0012   0.0004   0.0004   0.0004
-15.3452   0.0012   0.0004   0.0004   0.0004
-15.3202   0.0012   0.0004   0.0004   0.0004
-15.2951   0.0012   0.0004   0.0004   0.0004
-15.2701   0.0013   0.0004   0.0004   0.0004
-15.2451   0.0013   0.0004   0.0004   0.0004
-15.2201   0.0013   0.0004   0.0004   0.0004
-15.1951   0.0013   0.0004   0.0004   0.0004
-15.1701   0.0013   0.0004   0.0004   0.0004
-15.1451   0.0013   0.0004   0.0004   0.0004
-15.1201   0.0013   0.0004   0.0004   0.0004
-15.0950   0.0013   0.0004   0.0004   0.0004
-15.0700   0.0013   0.0004   0.0004   0.0004
-15.0450   0.0013   0.0004   0.0004   0.0004
-15.0200   0.0013   0.0004   0.0004   0.0004
-14.9950   0.0013   0.0004   0.0004   0.0004
-14.9700   0.0013   0.0004   0.0004   0.0004
-14.9450   0.0013   0.0004   0.0004   0.0004
-14.9200   0.0013   0.0004   0.0004   0.0004
-14.8949   0.0014   0.0005   0.0005   0.0005
-14.8699   0.0014   0.0005   0.0005   0.0005
-14.8449   0.0014   0.0005   0.0005   0.0005
-14.8199   0.0014   0.0005   0.0005   0.0005
-14.7949   0.0014   0.0005   0.0005   0.0005
-14.7699   0.0014   0.0005   0.0005   0.0005
-14.7449   0.0014   0.0005   0.0005   0.0005
-14.7199   0.0014   0.0005   0.0005   0.0005
-14.6948   0.0014   0.0005   0.0005   0.0005
-14.6698   0.0014   0.0005   0.0005   0.0005
-14.6448   0.0014   0.0005   0.0005   0.0005
-14.6198   0.0014   0.0005   0.0005   0.0005
-14.5948   0.0014   0.0005   0.0005   0.0005
-14.5698   0.0015   0.0005   0.0005   0.0005
-14.5448   0.0015   0.0005   0.0005   0.0005
-14.5198   0.0015   0.0005   0.0005   0.0005
-14.4947   0.0015   0.0005   0.0005   0.0005
-14.4697   0.0015   0.0005   0.0005   0.0005
-14.4447   0.0015   0.0005   0.0005   0.0005
-14.4197   0.0015   0.0005   0.0005   0.0005
-14.3947   0.0015   0.0005   0.0005   0.0005
-14.3697   0.0015   0.0005   0.0005   0.0005
-14.3447   0.0015   0.0005   0.0005   0.0005
-14.3197   0.0015   0.0005   0.0005   0.0005
-14.2946   0.0015   0.0005   0.0005   0.0005
-14.2696   0.0016   0.0005   0.0005   0.0005
-14.2446   0.0016   0.0005   0.0005   0.0005
-14.2196   0.0016   0.0005   0.0005   0.0005
-14.1946   0.0016   0.0005   0.0005   0.0005
-14.1696   0.0016   0.0005   0.0005   0.0005
-14.1446   0.0016   0.0005   0.0005   0.0005
-14.1196   0.0016   0.0005   0.0005   0.0005
-14.0945   0.0016   0.0005   0.0005   0.0005
-14.0695   0.0016   0.0005   0.0005   0.0005
-14.0445   0.0016   0.0005   0.0005   0.0005
-14.0195   0.0016   0.0005   0.0005   0.0005
-13.9945   0.0017   0.0006   0.0006   0.0006
-13.9695   0.0017   0.0006   0.0006   0.0006
-13.9445   0.0017   0.0006   0.0006   0.0006
-13.9195   0.0017   0.0006   0.0006   0.0006
-13.8944   0.0017   0.0006   0.0006   0.0006
-13.8694   0.0017   0.0006   0.0006   0.0006
-13.8444   0.0017   0.0006   0.0006   0.0006
-13.8194   0.0017   0.0006   0.0006   0.0006
-13.7944   0.0017   0.0006   0.0006   0.0006
-13.7694   0.0017   0.0006   0.0006   0.0006
-13.7444   0.0018   0.0006   0.0006   0.0006
-13.7194   0.0018   0.0006   0.0006   0.0006
-13.6943   0.0018   0.0006   0.0006   0.0006
-13.6693   0.0018   0.0006   0.0006   0.0006
-13.6443   0.0018   0.0006   0.0006   0.0006
-13.6193   0.0018   0.0006   0.0006   0.0006
-13.5943   0.0018   0.0006   0.0006   0.0006
-13.5693   0.0018   0.0006   0.0006   0.0006
-13.5443   0.0018   0.0006   0.0006   0.0006
-13.5193   0.0019   0.0006   0.0006   0.0006
-13.4942   0.0019   0.0006   0.0006   0.0006
-13.4692   0.0019   0.0006   0.0006   0.0006
-13.4442   0.0019   0.0006   0.0006   0.0006
-13.4192   0.0019   0.0006   0.0006   0.0006
-13.3942   0.0019   0.0006   0.0006   0.0006
-13.3692   0.0019   0.0006   0.0006   0.0006
-13.3442   0.0019   0.0006   0.0006   0.0006
-13.3192   0.0020   0.0007   0.0007   0.0007
-13.2941   0.0020   0.0007   0.0007   0.0007
-13.2691   0.0020   0.0007   0.0007   0.0007
-13.2441   0.0020   0.0007   0.0007   0.0007
-13.2191   0.0020   0.0007   0.0007   0.0007
-13.1941   0.0020   0.0007   0.0007   0.0007
-13.1691   0.0020   0.0007   0.0007   0.0007
-13.1441   0.0020   0.0007   0.0007   0.0007
-13.1191   0.0021   0.0007   0.0007   0.0007
-13.0940   0.0021   0.0007   0.0007   0.0007
-13.0690   0.0021   0.0007   0.0007   0.0007
-13.0440   0.0021   0.0007   0.0007   0.0007
