# E  sum  T1  T2  T3 ...
 -4.4194   0.8339   0.2780   0.2780   0.2780
 -4.3944   0.8560   0.2853   0.2853   0.2853
 -4.3694   0.8858   0.2952   0.2952   0.2953
 -4.3443   0.9253   0.3084   0.3084   0.3084
 -4.3193   0.9759   0.3253   0.3253   0.3253
 -4.2943   1.0379   0.3460   0.3460   0.3460
 -4.2693   1.1106   0.3702   0.3702   0.3702
 -4.2442   1.1916   0.3972   0.3972   0.3972
 -4.2192   1.2768   0.4256   0.4256   0.4257
 -4.1942   1.3599   0.4533   0.4533   0.4534
 -4.1692   1.4324   0.4774   0.4774   0.4775
 -4.1441   1.4846   0.4948   0.4948   0.4949
 -4.1191   1.5081   0.5027   0.5027   0.5028
 -4.0941   1.4984   0.4994   0.4994   0.4996
 -4.0691   1.4574   0.4857   0.4857   0.4859
 -4.0440   1.3918   0.4639   0.4639   0.4640
 -4.0190   1.3114   0.4371   0.4371   0.4372
 -3.9940   1.2252   0.4084   0.4084   0.4084
 -3.9690   1.1395   0.3798   0.3798   0.3799
 -3.9439   1.0576   0.3525   0.3525   0.3526
 -3.9189   0.9802   0.3267   0.3267   0.3268
 -3.8939   0.9069   0.3023   0.3023   0.3023
 -3.8689   0.8369   0.2789   0.2789   0.2790
 -3.8438   0.7701   0.2567   0.2567   0.2567
 -3.8188   0.7070   0.2357   0.2357   0.2357
 -3.7938   0.6487   0.2162   0.2162   0.2162
 -3.7688   0.5956   0.1985   0.1985   0.1986
 -3.7437   0.5484   0.1828   0.1828   0.1828
 -3.7187   0.5069   0.1690   0.1690   0.1690
 -3.6937   0.4711   0.1570   0.1570   0.1570
 -3.6687   0.4404   0.1468   0.1468   0.1468
 -3.6436   0.4146   0.1382   0.1382   0.1382
 -3.6186   0.3931   0.1310   0.1310   0.1311
 -3.5936   0.3757   0.1252   0.1252   0.1252
 -3.5686   0.3619   0.1206   0.1206   0.1207
 -3.5435   0.3518   0.1172   0.1172   0.1173
 -3.5185   0.3450   0.1150   0.1150   0.1150
 -3.4935   0.3416   0.1139   0.1139   0.1139
 -3.4685   0.3416   0.1139   0.1139   0.1139
 -3.4434   0.3450   0.1150   0.1150   0.1150
 -3.4184   0.3520   0.1173   0.1173   0.1173
 -3.3934   0.3625   0.1208   0.1208   0.1208
 -3.3684   0.3763   0.1254   0.1254   0.1255
 -3.3433   0.3931   0.1310   0.1310   0.1310
 -3.3183   0.4117   0.1372   0.1372   0.1372
 -3.2933   0.4305   0.1435   0.1435   0.1435
 -3.2683   0.4471   0.1490   0.1490   0.1491
 -3.2432   0.4586   0.1529   0.1529   0.1529
 -3.2182   0.4625   0.1542   0.1542   0.1542
 -3.1932   0.4572   0.1524   0.1524   0.1524
 -3.1682   0.4429   0.1476   0.1476   0.1476
 -3.1431   0.4213   0.1404   0.1404   0.1404
 -3.1181   0.3952   0.1317   0.1317   0.1317
 -3.0931   0.3673   0.1224   0.1224   0.1224
 -3.0681   0.3398   0.1133   0.1133   0.1133
 -3.0430   0.3143   0.1047   0.1047   0.1048
 -3.0180   0.2913   0.0971   0.0971   0.0971
 -2.9930   0.2712   0.0904   0.0904   0.0904
 -2.9680   0.2539   0.0846   0.0846   0.0846
 -2.9429   0.2390   0.0796   0.0796   0.0797
 -2.9179   0.2258   0.0753   0.0753   0.0753
 -2.8929   0.2140   0.0713   0.0713   0.0713
 -2.8679   0.2029   0.0676   0.0676   0.0676
 -2.8428   0.1922   0.0641   0.0641   0.0641
 -2.8178   0.1818   0.0606   0.0606   0.0606
 -2.7928   0.1716   0.0572   0.0572   0.0572
 -2.7678   0.1617   0.0539   0.0539   0.0539
 -2.7427   0.1524   0.0508   0.0508   0.0508
 -2.7177   0.1437   0.0479   0.0479   0.0479
 -2.6927   0.1357   0.0452   0.0452   0.0452
 -2.6677   0.1283   0.0427   0.0427   0.0428
 -2.6426   0.1215   0.0405   0.0405   0.0405
 -2.6176   0.1153   0.0384   0.0384   0.0384
 -2.5926   0.1097   0.0366   0.0366   0.0366
 -2.5676   0.1046   0.0349   0.0349   0.0349
 -2.5425   0.0999   0.0333   0.0333   0.0333
 -2.5175   0.0957   0.0319   0.0319   0.0319
 -2.4925   0.0918   0.0306   0.0306   0.0306
 -2.4675   0.0883   0.0294   0.0294   0.0294
 -2.4424   0.0850   0.0283   0.0283   0.0284
 -2.4174   0.0821   0.0274   0.0274   0.0274
 -2.3924   0.0793   0.0264   0.0264   0.0264
 -2.3674   0.0768   0.0256   0.0256   0.0256
 -2.3423   0.0744   0.0248   0.0248   0.0248
 -2.3173   0.0722   0.0241   0.0241   0.0241
 -2.2923   0.0701   0.0234   0.0234   0.0234
 -2.2673   0.0682   0.0227   0.0227   0.0227
 -2.2422   0.0664   0.0221   0.0221   0.0221
 -2.2172   0.0647   0.0216   0.0216   0.0216
 -2.1922   0.0630   0.0210   0.0210   0.0210
 -2.1672   0.0615   0.0205   0.0205   0.0205
 -2.1421   0.0601   0.0200   0.0200   0.0200
 -2.1171   0.0587   0.0196   0.0196   0.0196
 -2.0921   0.0575   0.0192   0.0192   0.0192
 -2.0671   0.0562   0.0187   0.0187   0.0187
 -2.0420   0.0551   0.0184   0.0184   0.0184
 -2.0170   0.0540   0.0180   0.0180   0.0180
 -1.9920   0.0529   0.0176   0.0176   0.0176
 -1.9670   0.0519   0.0173   0.0173   0.0173
 -1.9419   0.0510   0.0170   0.0170   0.0170
 -1.9169   0.0501   0.0167   0.0167   0.0167
 -1.8919   0.0492   0.0164   0.0164   0.0164
 -1.8669   0.0484   0.0161   0.0161   0.0161
 -1.8418   0.0476   0.0159   0.0159   0.0159
 -1.8168   0.0469   0.0156   0.0156   0.0156
 -1.7918   0.0462   0.0154   0.0154   0.0154
 -1.7668   0.0455   0.0152   0.0152   0.0152
 -1.7417   0.0448   0.0149   0.0149   0.0149
 -1.7167   0.0442   0.0147   0.0147   0.0147
 -1.6917   0.0436   0.0145   0.0145   0.0145
 -1.6667   0.0431   0.0144   0.0144   0.0144
 -1.6416   0.0426   0.0142   0.0142   0.0142
 -1.6166   0.0421   0.0140   0.0140   0.0140
 -1.5916   0.0416   0.0139   0.0139   0.0139
 -1.5666   0.0411   0.0137   0.0137   0.0137
 -1.5415   0.0407   0.0136   0.0136   0.0136
 -1.5165   0.0403   0.0134   0.0134   0.0134
 -1.4915   0.0400   0.0133   0.0133   0.0133
 -1.4665   0.0396   0.0132   0.0132   0.0132
 -1.4414   0.0393   0.0131   0.0131   0.0131
 -1.4164   0.0390   0.0130   0.0130   0.0130
 -1.3914   0.0388   0.0129   0.0129   0.0129
 -1.3664   0.0386   0.0129   0.0129   0.0129
 -1.3413   0.0384   0.0128   0.0128   0.0128
 -1.3163   0.0382   0.0127   0.0127   0.0127
 -1.2913   0.0380   0.0127   0.0127   0.0127
 -1.2663   0.0379   0.0126   0.0126   0.0126
 -1.2412   0.0379   0.0126   0.0126   0.0126
 -1.2162   0.0378   0.0126   0.0126   0.0126
 -1.1912   0.0378   0.0126   0.0126   0.0126
 -1.1662   0.0378   0.0126   0.0126   0.0126
 -1.1411   0.0379   0.0126   0.0126   0.0126
 -1.1161   0.0380   0.0127   0.0127   0.0127
 -1.0911   0.0382   0.0127   0.0127   0.0127
 -1.0661   0.0384   0.0128   0.0128   0.0128
 -1.0410   0.0387   0.0129   0.0129   0.0129
 -1.0160   0.0390   0.0130   0.0130   0.0130
 -0.9910   0.0394   0.0131   0.0131   0.0131
 -0.9660   0.0399   0.0133   0.0133   0.0133
 -0.9409   0.0404   0.0135   0.0135   0.0135
 -0.9159   0.0410   0.0137   0.0137   0.0137
 -0.8909   0.0418   0.0139   0.0139   0.0139
 -0.8659   0.0426   0.0142   0.0142   0.0142
 -0.8408   0.0436   0.0145   0.0145   0.0145
 -0.8158   0.0447   0.0149   0.0149   0.0149
 -0.7908   0.0459   0.0153   0.0153   0.0153
 -0.7658   0.0474   0.0158   0.0158   0.0158
 -0.7407   0.0490   0.0163   0.0163   0.0163
 -0.7157   0.0509   0.0170   0.0170   0.0170
 -0.6907   0.0531   0.0177   0.0177   0.0177
 -0.6657   0.0555   0.0185   0.0185   0.0185
 -0.6406   0.0584   0.0195   0.0195   0.0195
 -0.6156   0.0617   0.0206   0.0206   0.0206
 -0.5906   0.0655   0.0218   0.0218   0.0218
 -0.5656   0.0699   0.0233   0.0233   0.0233
 -0.5405   0.0750   0.0250   0.0250   0.0250
 -0.5155   0.0809   0.0270   0.0270   0.0270
 -0.4905   0.0878   0.0293   0.0293   0.0293
 -0.4655   0.0957   0.0319   0.0319   0.0319
 -0.4404   0.1047   0.0349   0.0349   0.0349
 -0.4154   0.1149   0.0383   0.0383   0.0383
 -0.3904   0.1263   0.0421   0.0421   0.0421
 -0.3654   0.1385   0.0462   0.0462   0.0462
 -0.3403   0.1511   0.0504   0.0504   0.0504
 -0.3153   0.1633   0.0544   0.0544   0.0544
 -0.2903   0.1741   0.0580   0.0580   0.0580
 -0.2653   0.1824   0.0608   0.0608   0.0608
 -0.2402   0.1874   0.0625   0.0625   0.0625
 -0.2152   0.1887   0.0629   0.0629   0.0629
 -0.1902   0.1868   0.0623   0.0623   0.0623
 -0.1652   0.1826   0.0609   0.0609   0.0609
 -0.1401   0.1771   0.0590   0.0590   0.0590
 -0.1151   0.1714   0.0571   0.0571   0.0572
 -0.0901   0.1667   0.0556   0.0556   0.0556
 -0.0651   0.1634   0.0545   0.0545   0.0545
 -0.0400   0.1621   0.0540   0.0540   0.0540
 -0.0150   0.1628   0.0543   0.0543   0.0543
  0.0100   0.1655   0.0552   0.0552   0.0552
  0.0350   0.1697   0.0566   0.0566   0.0566
  0.0601   0.1747   0.0582   0.0582   0.0582
  0.0851   0.1795   0.0598   0.0598   0.0598
  0.1101   0.1827   0.0609   0.0609   0.0609
  0.1351   0.1832   0.0611   0.0611   0.0611
  0.1602   0.1801   0.0600   0.0600   0.0600
  0.1852   0.1734   0.0578   0.0578   0.0578
  0.2102   0.1636   0.0545   0.0545   0.0545
  0.2352   0.1517   0.0506   0.0506   0.0506
  0.2603   0.1390   0.0463   0.0463   0.0463
  0.2853   0.1263   0.0421   0.0421   0.0421
  0.3103   0.1143   0.0381   0.0381   0.0381
  0.3353   0.1034   0.0345   0.0345   0.0345
  0.3604   0.0936   0.0312   0.0312   0.0312
  0.3854   0.0850   0.0283   0.0283   0.0283
  0.4104   0.0775   0.0258   0.0258   0.0258
  0.4354   0.0709   0.0236   0.0236   0.0236
  0.4605   0.0652   0.0217   0.0217   0.0217
  0.4855   0.0603   0.0201   0.0201   0.0201
  0.5105   0.0559   0.0186   0.0186   0.0186
  0.5355   0.0521   0.0174   0.0174   0.0174
  0.5606   0.0488   0.0163   0.0163   0.0163
  0.5856   0.0459   0.0153   0.0153   0.0153
  0.6106   0.0433   0.0144   0.0144   0.0144
  0.6356   0.0410   0.0137   0.0137   0.0137
  0.6607   0.0389   0.0130   0.0130   0.0130
  0.6857   0.0371   0.0124   0.0124   0.0124
  0.7107   0.0354   0.0118   0.0118   0.0118
  0.7357   0.0339   0.0113   0.0113   0.0113
  0.7608   0.0326   0.0109   0.0109   0.0109
  0.7858   0.0314   0.0105   0.0105   0.0105
  0.8108   0.0303   0.0101   0.0101   0.0101
  0.8358   0.0293   0.0098   0.0098   0.0098
  0.8609   0.0284   0.0095   0.0095   0.0095
  0.8859   0.0276   0.0092   0.0092   0.0092
  0.9109   0.0269   0.0090   0.0090   0.0090
  0.9359   0.0262   0.0087   0.0087   0.0087
  0.9610   0.0256   0.0085   0.0085   0.0085
  0.9860   0.0251   0.0084   0.0084   0.0084
  1.0110   0.0246   0.0082   0.0082   0.0082
  1.0360   0.0242   0.0081   0.0081   0.0081
  1.0611   0.0239   0.0080   0.0080   0.0080
  1.0861   0.0236   0.0079   0.0079   0.0079
  1.1111   0.0234   0.0078   0.0078   0.0078
  1.1361   0.0233   0.0078   0.0078   0.0078
  1.1612   0.0232   0.0077   0.0077   0.0077
  1.1862   0.0232   0.0077   0.0077   0.0077
  1.2112   0.0233   0.0078   0.0078   0.0078
  1.2362   0.0235   0.0078   0.0078   0.0078
  1.2613   0.0238   0.0079   0.0079   0.0079
  1.2863   0.0242   0.0081   0.0081   0.0081
  1.3113   0.0247   0.0082   0.0082   0.0082
  1.3363   0.0254   0.0085   0.0085   0.0085
  1.3614   0.0261   0.0087   0.0087   0.0087
  1.3864   0.0268   0.0089   0.0089   0.0089
  1.4114   0.0276   0.0092   0.0092   0.0092
  1.4364   0.0283   0.0094   0.0094   0.0094
  1.4615   0.0289   0.0096   0.0096   0.0096
  1.4865   0.0292   0.0097   0.0097   0.0098
  1.5115   0.0293   0.0098   0.0098   0.0098
  1.5365   0.0289   0.0096   0.0096   0.0096
  1.5616   0.0282   0.0094   0.0094   0.0094
  1.5866   0.0273   0.0091   0.0091   0.0091
  1.6116   0.0261   0.0087   0.0087   0.0087
  1.6366   0.0248   0.0083   0.0083   0.0083
  1.6617   0.0236   0.0079   0.0079   0.0079
  1.6867   0.0223   0.0074   0.0074   0.0074
  1.7117   0.0212   0.0071   0.0071   0.0071
  1.7367   0.0202   0.0067   0.0067   0.0067
  1.7618   0.0193   0.0064   0.0064   0.0064
  1.7868   0.0185   0.0062   0.0062   0.0062
  1.8118   0.0178   0.0059   0.0059   0.0059
  1.8368   0.0171   0.0057   0.0057   0.0057
  1.8619   0.0166   0.0055   0.0055   0.0055
  1.8869   0.0160   0.0053   0.0053   0.0053
  1.9119   0.0156   0.0052   0.0052   0.0052
  1.9369   0.0152   0.0051   0.0051   0.0051
  1.9620   0.0148   0.0049   0.0049   0.0049
  1.9870   0.0145   0.0048   0.0048   0.0048
  2.0120   0.0142   0.0047   0.0047   0.0047
  2.0370   0.0139   0.0046   0.0046   0.0046
  2.0621   0.0136   0.0045   0.0045   0.0045
  2.0871   0.0134   0.0045   0.0045   0.0045
  2.1121   0.0132   0.0044   0.0044   0.0044
  2.1371   0.0130   0.0043   0.0043   0.0043
  2.1622   0.0128   0.0043   0.0043   0.0043
  2.1872   0.0126   0.0042   0.0042   0.0042
  2.2122   0.0124   0.0041   0.0041   0.0041
  2.2372   0.0123   0.0041   0.0041   0.0041
  2.2623   0.0121   0.0040   0.0040   0.0040
  2.2873   0.0119   0.0040   0.0040   0.0040
  2.3123   0.0118   0.0039   0.0039   0.0039
  2.3373   0.0117   0.0039   0.0039   0.0039
  2.3624   0.0115   0.0038   0.0038   0.0038
  2.3874   0.0114   0.0038   0.0038   0.0038
  2.4124   0.0113   0.0038   0.0038   0.0038
  2.4374   0.0112   0.0037   0.0037   0.0037
  2.4625   0.0111   0.0037   0.0037   0.0037
  2.4875   0.0110   0.0037   0.0037   0.0037
  2.5125   0.0109   0.0036   0.0036   0.0036
  2.5375   0.0108   0.0036   0.0036   0.0036
  2.5626   0.0107   0.0036   0.0036   0.0036
  2.5876   0.0106   0.0035   0.0035   0.0035
  2.6126   0.0105   0.0035   0.0035   0.0035
  2.6376   0.0104   0.0035   0.0035   0.0035
  2.6627   0.0103   0.0034   0.0034   0.0034
  2.6877   0.0103   0.0034   0.0034   0.0034
  2.7127   0.0102   0.0034   0.0034   0.0034
  2.7377   0.0101   0.0034   0.0034   0.0034
  2.7628   0.0100   0.0033   0.0033   0.0033
  2.7878   0.0100   0.0033   0.0033   0.0033
  2.8128   0.0099   0.0033   0.0033   0.0033
  2.8378   0.0098   0.0033   0.0033   0.0033
  2.8629   0.0097   0.0032   0.0032   0.0032
  2.8879   0.0097   0.0032   0.0032   0.0032
  2.9129   0.0096   0.0032   0.0032   0.0032
  2.9379   0.0096   0.0032   0.0032   0.0032
  2.9630   0.0095   0.0032   0.0032   0.0032
  2.9880   0.0094   0.0031   0.0031   0.0031
  3.0130   0.0094   0.0031   0.0031   0.0031
