# E  sum  T1  T2  T3 ...
 -8.3984   0.0115   0.0038   0.0038   0.0039
 -8.3734   0.0116   0.0039   0.0039   0.0039
 -8.3483   0.0117   0.0039   0.0039   0.0039
 -8.3233   0.0118   0.0039   0.0039   0.0039
 -8.2983   0.0119   0.0040   0.0040   0.0040
 -8.2733   0.0120   0.0040   0.0040   0.0040
 -8.2482   0.0120   0.0040   0.0040   0.0040
 -8.2232   0.0121   0.0040   0.0040   0.0040
 -8.1982   0.0122   0.0041   0.0041   0.0041
 -8.1732   0.0123   0.0041   0.0041   0.0041
 -8.1481   0.0124   0.0041   0.0041   0.0041
 -8.1231   0.0125   0.0042   0.0042   0.0042
 -8.0981   0.0126   0.0042   0.0042   0.0042
 -8.0731   0.0127   0.0042   0.0042   0.0042
 -8.0480   0.0128   0.0042   0.0042   0.0043
 -8.0230   0.0128   0.0043   0.0043   0.0043
 -7.9980   0.0129   0.0043   0.0043   0.0043
 -7.9730   0.0130   0.0043   0.0043   0.0044
 -7.9479   0.0131   0.0044   0.0044   0.0044
 -7.9229   0.0132   0.0044   0.0044   0.0044
 -7.8979   0.0133   0.0044   0.0044   0.0045
 -7.8729   0.0134   0.0045   0.0045   0.0045
 -7.8478   0.0135   0.0045   0.0045   0.0045
 -7.8228   0.0136   0.0045   0.0045   0.0046
 -7.7978   0.0137   0.0046   0.0046   0.0046
 -7.7728   0.0138   0.0046   0.0046   0.0046
 -7.7477   0.0139   0.0046   0.0046   0.0047
 -7.7227   0.0141   0.0047   0.0047   0.0047
 -7.6977   0.0142   0.0047   0.0047   0.0047
 -7.6727   0.0143   0.0048   0.0048   0.0048
 -7.6476   0.0144   0.0048   0.0048   0.0048
 -7.6226   0.0145   0.0048   0.0048   0.0048
 -7.5976   0.0146   0.0049   0.0049   0.0049
 -7.5726   0.0147   0.0049   0.0049   0.0049
 -7.5475   0.0148   0.0049   0.0049   0.0050
 -7.5225   0.0150   0.0050   0.0050   0.0050
 -7.4975   0.0151   0.0050   0.0050   0.0050
 -7.4725   0.0152   0.0051   0.0051   0.0051
 -7.4474   0.0153   0.0051   0.0051   0.0051
 -7.4224   0.0154   0.0051   0.0051   0.0052
 -7.3974   0.0156   0.0052   0.0052   0.0052
 -7.3724   0.0157   0.0052   0.0052   0.0052
 -7.3473   0.0158   0.0053   0.0053   0.0053
 -7.3223   0.0159   0.0053   0.0053   0.0053
 -7.2973   0.0161   0.0054   0.0054   0.0054
 -7.2723   0.0162   0.0054   0.0054   0.0054
 -7.2472   0.0163   0.0054   0.0054   0.0055
 -7.2222   0.0165   0.0055   0.0055   0.0055
 -7.1972   0.0166   0.0055   0.0055   0.0056
 -7.1722   0.0168   0.0056   0.0056   0.0056
 -7.1471   0.0169   0.0056   0.0056   0.0056
 -7.1221   0.0170   0.0057   0.0057   0.0057
 -7.0971   0.0172   0.0057   0.0057   0.0057
 -7.0721   0.0173   0.0058   0.0058   0.0058
 -7.0470   0.0175   0.0058   0.0058   0.0058
 -7.0220   0.0176   0.0059   0.0059   0.0059
 -6.9970   0.0178   0.0059   0.0059   0.0059
 -6.9720   0.0179   0.0060   0.0060   0.0060
 -6.9469   0.0181   0.0060   0.0060   0.0060
 -6.9219   0.0183   0.0061   0.0061   0.0061
 -6.8969   0.0184   0.0061   0.0061   0.0062
 -6.8719   0.0186   0.0062   0.0062   0.0062
 -6.8468   0.0187   0.0062   0.0062   0.0063
 -6.8218   0.0189   0.0063   0.0063   0.0063
 -6.7968   0.0191   0.0064   0.0064   0.0064
 -6.7718   0.0193   0.0064   0.0064   0.0064
 -6.7467   0.0194   0.0065   0.0065   0.0065
 -6.7217   0.0196   0.0065   0.0065   0.0066
 -6.6967   0.0198   0.0066   0.0066   0.0066
 -6.6717   0.0200   0.0066   0.0066   0.0067
 -6.6466   0.0201   0.0067   0.0067   0.0067
 -6.6216   0.0203   0.0068   0.0068   0.0068
 -6.5966   0.0205   0.0068   0.0068   0.0069
 -6.5716   0.0207   0.0069   0.0069   0.0069
 -6.5465   0.0209   0.0070   0.0070   0.0070
 -6.5215   0.0211   0.0070   0.0070   0.0071
 -6.4965   0.0213   0.0071   0.0071   0.0071
 -6.4715   0.0215   0.0072   0.0072   0.0072
 -6.4464   0.0217   0.0072   0.0072   0.0073
 -6.4214   0.0219   0.0073   0.0073   0.0073
 -6.3964   0.0221   0.0074   0.0074   0.0074
 -6.3714   0.0223   0.0074   0.0074   0.0075
 -6.3463   0.0226   0.0075   0.0075   0.0075
 -6.3213   0.0228   0.0076   0.0076   0.0076
 -6.2963   0.0230   0.0077   0.0077   0.0077
 -6.2713   0.0232   0.0077   0.0077   0.0078
 -6.2462   0.0235   0.0078   0.0078   0.0078
 -6.2212   0.0237   0.0079   0.0079   0.0079
 -6.1962   0.0239   0.0080   0.0080   0.0080
 -6.1712   0.0242   0.0080   0.0080   0.0081
 -6.1461   0.0244   0.0081   0.0081   0.0082
 -6.1211   0.0247   0.0082   0.0082   0.0083
 -6.0961   0.0249   0.0083   0.0083   0.0083
 -6.0711   0.0252   0.0084   0.0084   0.0084
 -6.0460   0.0254   0.0085   0.0085   0.0085
 -6.0210   0.0257   0.0086   0.0086   0.0086
 -5.9960   0.0260   0.0086   0.0086   0.0087
 -5.9710   0.0262   0.0087   0.0087   0.0088
 -5.9459   0.0265   0.0088   0.0088   0.0089
 -5.9209   0.0268   0.0089   0.0089   0.0090
 -5.8959   0.0271   0.0090   0.0090   0.0091
 -5.8709   0.0274   0.0091   0.0091   0.0092
 -5.8458   0.0277   0.0092   0.0092   0.0093
 -5.8208   0.0280   0.0093   0.0093   0.0094
 -5.7958   0.0283   0.0094   0.0094   0.0095
 -5.7708   0.0286   0.0095   0.0095   0.0096
 -5.7457   0.0289   0.0096   0.0096   0.0097
 -5.7207   0.0292   0.0097   0.0097   0.0098
 -5.6957   0.0296   0.0098   0.0098   0.0099
 -5.6707   0.0299   0.0099   0.0099   0.0100
 -5.6456   0.0302   0.0101   0.0101   0.0101
 -5.6206   0.0306   0.0102   0.0102   0.0102
 -5.5956   0.0309   0.0103   0.0103   0.0104
 -5.5706   0.0313   0.0104   0.0104   0.0105
 -5.5455   0.0316   0.0105   0.0105   0.0106
 -5.5205   0.0320   0.0106   0.0106   0.0107
 -5.4955   0.0324   0.0108   0.0108   0.0108
 -5.4705   0.0328   0.0109   0.0109   0.0110
 -5.4454   0.0331   0.0110   0.0110   0.0111
 -5.4204   0.0335   0.0111   0.0111   0.0112
 -5.3954   0.0339   0.0113   0.0113   0.0114
 -5.3704   0.0343   0.0114   0.0114   0.0115
 -5.3453   0.0348   0.0116   0.0116   0.0116
 -5.3203   0.0352   0.0117   0.0117   0.0118
 -5.2953   0.0356   0.0118   0.0118   0.0119
 -5.2703   0.0361   0.0120   0.0120   0.0121
 -5.2452   0.0365   0.0121   0.0121   0.0122
 -5.2202   0.0370   0.0123   0.0123   0.0124
 -5.1952   0.0374   0.0124   0.0124   0.0125
 -5.1702   0.0379   0.0126   0.0126   0.0127
 -5.1451   0.0384   0.0128   0.0128   0.0129
 -5.1201   0.0389   0.0129   0.0129   0.0130
 -5.0951   0.0394   0.0131   0.0131   0.0132
 -5.0701   0.0399   0.0133   0.0133   0.0134
 -5.0450   0.0404   0.0134   0.0134   0.0136
 -5.0200   0.0409   0.0136   0.0136   0.0137
 -4.9950   0.0415   0.0138   0.0138   0.0139
 -4.9700   0.0420   0.0140   0.0140   0.0141
 -4.9449   0.0426   0.0141   0.0141   0.0143
 -4.9199   0.0432   0.0143   0.0143   0.0145
 -4.8949   0.0437   0.0145   0.0145   0.0147
 -4.8699   0.0443   0.0147   0.0147   0.0149
 -4.8448   0.0450   0.0149   0.0149   0.0151
 -4.8198   0.0456   0.0151   0.0151   0.0153
 -4.7948   0.0462   0.0153   0.0153   0.0155
 -4.7698   0.0469   0.0156   0.0156   0.0157
 -4.7447   0.0475   0.0158   0.0158   0.0160
 -4.7197   0.0482   0.0160   0.0160   0.0162
 -4.6947   0.0489   0.0162   0.0162   0.0164
 -4.6697   0.0496   0.0165   0.0165   0.0167
 -4.6446   0.0503   0.0167   0.0167   0.0169
 -4.6196   0.0511   0.0170   0.0170   0.0172
 -4.5946   0.0518   0.0172   0.0172   0.0174
 -4.5696   0.0526   0.0175   0.0175   0.0177
 -4.5445   0.0534   0.0177   0.0177   0.0179
 -4.5195   0.0542   0.0180   0.0180   0.0182
 -4.4945   0.0550   0.0183   0.0183   0.0185
 -4.4695   0.0559   0.0185   0.0185   0.0188
 -4.4444   0.0567   0.0188   0.0188   0.0191
 -4.4194   0.0576   0.0191   0.0191   0.0194
 -4.3944   0.0585   0.0194   0.0194   0.0197
 -4.3694   0.0595   0.0197   0.0197   0.0200
 -4.3443   0.0604   0.0200   0.0200   0.0203
 -4.3193   0.0614   0.0204   0.0204   0.0207
 -4.2943   0.0624   0.0207   0.0207   0.0210
 -4.2693   0.0634   0.0210   0.0210   0.0213
 -4.2442   0.0644   0.0214   0.0214   0.0217
 -4.2192   0.0655   0.0217   0.0217   0.0221
 -4.1942   0.0666   0.0221   0.0221   0.0224
 -4.1692   0.0677   0.0225   0.0225   0.0228
 -4.1441   0.0689   0.0228   0.0228   0.0232
 -4.1191   0.0701   0.0232   0.0232   0.0236
 -4.0941   0.0713   0.0236   0.0236   0.0240
 -4.0691   0.0726   0.0240   0.0240   0.0245
 -4.0440   0.0738   0.0245   0.0245   0.0249
 -4.0190   0.0752   0.0249   0.0249   0.0254
 -3.9940   0.0765   0.0253   0.0253   0.0258
 -3.9690   0.0779   0.0258   0.0258   0.0263
 -3.9439   0.0793   0.0263   0.0263   0.0268
 -3.9189   0.0808   0.0268   0.0268   0.0273
 -3.8939   0.0823   0.0273   0.0273   0.0278
 -3.8689   0.0839   0.0278   0.0278   0.0283
 -3.8438   0.0855   0.0283   0.0283   0.0289
 -3.8188   0.0871   0.0288   0.0288   0.0294
 -3.7938   0.0888   0.0294   0.0294   0.0300
 -3.7688   0.0905   0.0300   0.0300   0.0306
 -3.7437   0.0923   0.0305   0.0305   0.0312
 -3.7187   0.0942   0.0312   0.0312   0.0319
 -3.6937   0.0961   0.0318   0.0318   0.0325
 -3.6687   0.0980   0.0324   0.0324   0.0332
 -3.6436   0.1001   0.0331   0.0331   0.0339
 -3.6186   0.1022   0.0338   0.0338   0.0346
 -3.5936   0.1043   0.0345   0.0345   0.0354
 -3.5686   0.1065   0.0352   0.0352   0.0361
 -3.5435   0.1088   0.0360   0.0360   0.0369
 -3.5185   0.1112   0.0367   0.0367   0.0377
 -3.4935   0.1136   0.0375   0.0375   0.0386
 -3.4685   0.1162   0.0384   0.0384   0.0395
 -3.4434   0.1188   0.0392   0.0392   0.0404
 -3.4184   0.1215   0.0401   0.0401   0.0413
 -3.3934   0.1243   0.0410   0.0410   0.0423
 -3.3684   0.1272   0.0420   0.0420   0.0433
 -3.3433   0.1302   0.0429   0.0429   0.0443
 -3.3183   0.1333   0.0439   0.0439   0.0454
 -3.2933   0.1365   0.0450   0.0450   0.0465
 -3.2683   0.1399   0.0461   0.0461   0.0477
 -3.2432   0.1433   0.0472   0.0472   0.0489
 -3.2182   0.1469   0.0484   0.0484   0.0502
 -3.1932   0.1507   0.0496   0.0496   0.0515
 -3.1682   0.1545   0.0508   0.0508   0.0528
 -3.1431   0.1586   0.0522   0.0522   0.0543
 -3.1181   0.1628   0.0535   0.0535   0.0557
 -3.0931   0.1671   0.0549   0.0549   0.0573
 -3.0681   0.1717   0.0564   0.0564   0.0589
 -3.0430   0.1764   0.0579   0.0579   0.0605
 -3.0180   0.1813   0.0595   0.0595   0.0623
 -2.9930   0.1864   0.0612   0.0612   0.0641
 -2.9680   0.1918   0.0629   0.0629   0.0660
 -2.9429   0.1974   0.0647   0.0647   0.0680
 -2.9179   0.2032   0.0666   0.0666   0.0701
 -2.8929   0.2094   0.0685   0.0685   0.0723
 -2.8679   0.2158   0.0706   0.0706   0.0746
 -2.8428   0.2224   0.0727   0.0727   0.0770
 -2.8178   0.2295   0.0750   0.0750   0.0795
 -2.7928   0.2368   0.0773   0.0773   0.0821
 -2.7678   0.2445   0.0798   0.0798   0.0849
 -2.7427   0.2526   0.0824   0.0824   0.0879
 -2.7177   0.2611   0.0851   0.0851   0.0910
 -2.6927   0.2701   0.0879   0.0879   0.0942
 -2.6677   0.2795   0.0909   0.0909   0.0977
 -2.6426   0.2894   0.0941   0.0941   0.1013
 -2.6176   0.2999   0.0974   0.0974   0.1052
 -2.5926   0.3110   0.1009   0.1009   0.1093
 -2.5676   0.3227   0.1045   0.1045   0.1136
 -2.5425   0.3350   0.1084   0.1084   0.1182
 -2.5175   0.3481   0.1125   0.1125   0.1231
 -2.4925   0.3620   0.1168   0.1168   0.1283
 -2.4675   0.3768   0.1214   0.1214   0.1339
 -2.4424   0.3924   0.1263   0.1263   0.1398
 -2.4174   0.4091   0.1315   0.1315   0.1462
 -2.3924   0.4269   0.1370   0.1370   0.1530
 -2.3674   0.4459   0.1428   0.1428   0.1603
 -2.3423   0.4662   0.1490   0.1490   0.1682
 -2.3173   0.4880   0.1556   0.1556   0.1767
 -2.2923   0.5113   0.1627   0.1627   0.1859
 -2.2673   0.5364   0.1703   0.1703   0.1958
 -2.2422   0.5634   0.1784   0.1784   0.2066
 -2.2172   0.5925   0.1871   0.1871   0.2183
 -2.1922   0.6240   0.1964   0.1964   0.2311
 -2.1672   0.6581   0.2065   0.2065   0.2451
 -2.1421   0.6951   0.2173   0.2173   0.2604
 -2.1171   0.7353   0.2291   0.2291   0.2772
 -2.0921   0.7792   0.2417   0.2417   0.2958
 -2.0671   0.8273   0.2555   0.2555   0.3163
 -2.0420   0.8800   0.2704   0.2704   0.3391
 -2.0170   0.9379   0.2867   0.2867   0.3645
 -1.9920   1.0019   0.3045   0.3045   0.3929
 -1.9670   1.0727   0.3240   0.3240   0.4248
 -1.9419   1.1514   0.3453   0.3453   0.4608
 -1.9169   1.2390   0.3688   0.3688   0.5015
 -1.8919   1.3371   0.3947   0.3947   0.5477
 -1.8669   1.4472   0.4234   0.4234   0.6003
 -1.8418   1.5711   0.4553   0.4553   0.6605
 -1.8168   1.7111   0.4908   0.4908   0.7296
 -1.7918   1.8697   0.5304   0.5304   0.8088
 -1.7668   2.0496   0.5749   0.5749   0.8998
 -1.7417   2.2539   0.6250   0.6250   1.0039
 -1.7167   2.4853   0.6816   0.6816   1.1221
 -1.6917   2.7463   0.7458   0.7458   1.2547
 -1.6667   3.0382   0.8189   0.8189   1.4005
 -1.6416   3.3603   0.9024   0.9024   1.5556
 -1.6166   3.7091   0.9982   0.9982   1.7128
 -1.5916   4.0777   1.1083   1.1083   1.8611
 -1.5666   4.4572   1.2354   1.2354   1.9865
 -1.5415   4.8395   1.3821   1.3821   2.0753
 -1.5165   5.2216   1.5514   1.5514   2.1188
 -1.4915   5.6090   1.7463   1.7463   2.1163
 -1.4665   6.0149   1.9693   1.9693   2.0764
 -1.4414   6.4560   2.2213   2.2213   2.0133
 -1.4164   6.9447   2.5010   2.5010   1.9428
 -1.3914   7.4827   2.8020   2.8020   1.8786
 -1.3664   8.0549   3.1120   3.1120   1.8309
 -1.3413   8.6276   3.4106   3.4106   1.8063
 -1.3163   9.1520   3.6714   3.6714   1.8092
 -1.2913   9.5751   3.8665   3.8665   1.8421
 -1.2663   9.8579   3.9753   3.9753   1.9072
 -1.2412   9.9917   3.9930   3.9930   2.0058
 -1.2162  10.0030   3.9321   3.9321   2.1388
 -1.1912   9.9427   3.8184   3.8184   2.3059
 -1.1662   9.8656   3.6805   3.6805   2.5046
 -1.1411   9.8118   3.5417   3.5417   2.7283
 -1.1161   9.7947   3.4151   3.4151   2.9645
 -1.0911   9.7972   3.3021   3.3021   3.1930
 -1.0661   9.7758   3.1945   3.1945   3.3868
 -1.0410   9.6736   3.0789   3.0789   3.5158
 -1.0160   9.4391   2.9419   2.9419   3.5553
 -0.9910   9.0464   2.7760   2.7760   3.4943
 -0.9660   8.5050   2.5823   2.5823   3.3403
 -0.9409   7.8545   2.3695   2.3695   3.1155
 -0.9159   7.1484   2.1497   2.1497   2.8491
 -0.8909   6.4367   1.9343   1.9343   2.5680
 -0.8659   5.7568   1.7320   1.7320   2.2929
 -0.8408   5.1309   1.5473   1.5473   2.0363
 -0.8158   4.5691   1.3823   1.3823   1.8045
 -0.7908   4.0727   1.2367   1.2367   1.5994
 -0.7658   3.6384   1.1091   1.1091   1.4201
 -0.7407   3.2601   0.9979   0.9979   1.2644
 -0.7157   2.9314   0.9009   0.9009   1.1296
 -0.6907   2.6455   0.8162   0.8162   1.0130
 -0.6657   2.3964   0.7422   0.7422   0.9120
 -0.6406   2.1789   0.6773   0.6773   0.8242
 -0.6156   1.9883   0.6202   0.6202   0.7478
 -0.5906   1.8206   0.5698   0.5698   0.6810
 -0.5656   1.6727   0.5251   0.5251   0.6224
 -0.5405   1.5415   0.4854   0.4854   0.5707
 -0.5155   1.4249   0.4499   0.4499   0.5251
 -0.4905   1.3208   0.4181   0.4181   0.4845
 -0.4655   1.2275   0.3896   0.3896   0.4484
 -0.4404   1.1437   0.3638   0.3638   0.4161
 -0.4154   1.0680   0.3405   0.3405   0.3871
 -0.3904   0.9996   0.3193   0.3193   0.3611
 -0.3654   0.9375   0.3000   0.3000   0.3375
 -0.3403   0.8810   0.2824   0.2824   0.3161
 -0.3153   0.8295   0.2664   0.2664   0.2967
 -0.2903   0.7823   0.2516   0.2516   0.2791
 -0.2653   0.7390   0.2380   0.2380   0.2629
 -0.2402   0.6992   0.2255   0.2255   0.2481
 -0.2152   0.6626   0.2140   0.2140   0.2346
 -0.1902   0.6287   0.2033   0.2033   0.2221
 -0.1652   0.5974   0.1934   0.1934   0.2106
 -0.1401   0.5684   0.1842   0.1842   0.1999
 -0.1151   0.5414   0.1757   0.1757   0.1901
 -0.0901   0.5163   0.1677   0.1677   0.1809
 -0.0651   0.4930   0.1603   0.1603   0.1724
 -0.0400   0.4711   0.1533   0.1533   0.1645
 -0.0150   0.4507   0.1468   0.1468   0.1572
  0.0100   0.4316   0.1407   0.1407   0.1503
  0.0350   0.4137   0.1349   0.1349   0.1438
  0.0601   0.3969   0.1296   0.1296   0.1378
  0.0851   0.3811   0.1245   0.1245   0.1321
  0.1101   0.3662   0.1197   0.1197   0.1268
  0.1351   0.3522   0.1152   0.1152   0.1218
  0.1602   0.3390   0.1109   0.1109   0.1171
  0.1852   0.3265   0.1069   0.1069   0.1127
  0.2102   0.3147   0.1031   0.1031   0.1085
  0.2352   0.3035   0.0995   0.0995   0.1045
  0.2603   0.2929   0.0960   0.0960   0.1008
  0.2853   0.2828   0.0928   0.0928   0.0972
  0.3103   0.2733   0.0897   0.0897   0.0939
  0.3353   0.2642   0.0868   0.0868   0.0907
  0.3604   0.2556   0.0840   0.0840   0.0877
  0.3854   0.2474   0.0813   0.0813   0.0848
  0.4104   0.2396   0.0788   0.0788   0.0820
  0.4354   0.2322   0.0764   0.0764   0.0794
  0.4605   0.2250   0.0740   0.0740   0.0770
  0.4855   0.2183   0.0718   0.0718   0.0746
  0.5105   0.2118   0.0697   0.0697   0.0723
  0.5355   0.2056   0.0677   0.0677   0.0702
  0.5606   0.1997   0.0658   0.0658   0.0681
  0.5856   0.1940   0.0639   0.0639   0.0661
  0.6106   0.1886   0.0622   0.0622   0.0642
  0.6356   0.1834   0.0605   0.0605   0.0624
  0.6607   0.1784   0.0588   0.0588   0.0607
  0.6857   0.1736   0.0573   0.0573   0.0590
  0.7107   0.1690   0.0558   0.0558   0.0575
  0.7357   0.1645   0.0543   0.0543   0.0559
  0.7608   0.1603   0.0529   0.0529   0.0545
  0.7858   0.1562   0.0516   0.0516   0.0530
  0.8108   0.1523   0.0503   0.0503   0.0517
  0.8358   0.1485   0.0491   0.0491   0.0504
  0.8609   0.1448   0.0479   0.0479   0.0491
  0.8859   0.1413   0.0467   0.0467   0.0479
  0.9109   0.1379   0.0456   0.0456   0.0468
  0.9359   0.1347   0.0445   0.0445   0.0456
  0.9610   0.1315   0.0435   0.0435   0.0445
  0.9860   0.1285   0.0425   0.0425   0.0435
  1.0110   0.1256   0.0415   0.0415   0.0425
  1.0360   0.1227   0.0406   0.0406   0.0415
  1.0611   0.1200   0.0397   0.0397   0.0406
  1.0861   0.1173   0.0388   0.0388   0.0397
  1.1111   0.1148   0.0380   0.0380   0.0388
  1.1361   0.1123   0.0372   0.0372   0.0379
  1.1612   0.1099   0.0364   0.0364   0.0371
  1.1862   0.1076   0.0356   0.0356   0.0363
  1.2112   0.1053   0.0349   0.0349   0.0356
  1.2362   0.1031   0.0342   0.0342   0.0348
  1.2613   0.1010   0.0335   0.0335   0.0341
  1.2863   0.0990   0.0328   0.0328   0.0334
  1.3113   0.0970   0.0321   0.0321   0.0327
  1.3363   0.0951   0.0315   0.0315   0.0321
  1.3614   0.0932   0.0309   0.0309   0.0314
  1.3864   0.0914   0.0303   0.0303   0.0308
  1.4114   0.0896   0.0297   0.0297   0.0302
  1.4364   0.0879   0.0291   0.0291   0.0296
  1.4615   0.0862   0.0286   0.0286   0.0291
  1.4865   0.0846   0.0281   0.0281   0.0285
  1.5115   0.0830   0.0275   0.0275   0.0280
  1.5365   0.0815   0.0270   0.0270   0.0274
  1.5616   0.0800   0.0265   0.0265   0.0269
  1.5866   0.0786   0.0261   0.0261   0.0265
  1.6116   0.0772   0.0256   0.0256   0.0260
  1.6366   0.0758   0.0251   0.0251   0.0255
  1.6617   0.0745   0.0247   0.0247   0.0251
  1.6867   0.0732   0.0243   0.0243   0.0246
  1.7117   0.0719   0.0239   0.0239   0.0242
  1.7367   0.0707   0.0234   0.0234   0.0238
  1.7618   0.0695   0.0231   0.0231   0.0234
  1.7868   0.0683   0.0227   0.0227   0.0230
  1.8118   0.0672   0.0223   0.0223   0.0226
  1.8368   0.0660   0.0219   0.0219   0.0222
  1.8619   0.0650   0.0216   0.0216   0.0218
  1.8869   0.0639   0.0212   0.0212   0.0215
  1.9119   0.0629   0.0209   0.0209   0.0211
  1.9369   0.0619   0.0205   0.0205   0.0208
  1.9620   0.0609   0.0202   0.0202   0.0204
  1.9870   0.0599   0.0199   0.0199   0.0201
  2.0120   0.0590   0.0196   0.0196   0.0198
  2.0370   0.0581   0.0193   0.0193   0.0195
  2.0621   0.0572   0.0190   0.0190   0.0192
  2.0871   0.0563   0.0187   0.0187   0.0189
  2.1121   0.0554   0.0184   0.0184   0.0186
  2.1371   0.0546   0.0181   0.0181   0.0183
  2.1622   0.0538   0.0179   0.0179   0.0181
  2.1872   0.0530   0.0176   0.0176   0.0178
  2.2122   0.0522   0.0173   0.0173   0.0175
  2.2372   0.0514   0.0171   0.0171   0.0173
  2.2623   0.0507   0.0168   0.0168   0.0170
  2.2873   0.0500   0.0166   0.0166   0.0168
  2.3123   0.0492   0.0164   0.0164   0.0165
  2.3373   0.0485   0.0161   0.0161   0.0163
  2.3624   0.0479   0.0159   0.0159   0.0161
  2.3874   0.0472   0.0157   0.0157   0.0158
  2.4124   0.0465   0.0155   0.0155   0.0156
  2.4374   0.0459   0.0152   0.0152   0.0154
  2.4625   0.0453   0.0150   0.0150   0.0152
  2.4875   0.0446   0.0148   0.0148   0.0150
  2.5125   0.0440   0.0146   0.0146   0.0148
  2.5375   0.0434   0.0144   0.0144   0.0146
  2.5626   0.0429   0.0142   0.0142   0.0144
  2.5876   0.0423   0.0141   0.0141   0.0142
  2.6126   0.0417   0.0139   0.0139   0.0140
  2.6376   0.0412   0.0137   0.0137   0.0138
  2.6627   0.0407   0.0135   0.0135   0.0136
  2.6877   0.0401   0.0133   0.0133   0.0134
  2.7127   0.0396   0.0132   0.0132   0.0133
  2.7377   0.0391   0.0130   0.0130   0.0131
  2.7628   0.0386   0.0128   0.0128   0.0129
  2.7878   0.0381   0.0127   0.0127   0.0128
  2.8128   0.0377   0.0125   0.0125   0.0126
  2.8378   0.0372   0.0124   0.0124   0.0125
  2.8629   0.0367   0.0122   0.0122   0.0123
  2.8879   0.0363   0.0121   0.0121   0.0121
  2.9129   0.0358   0.0119   0.0119   0.0120
  2.9379   0.0354   0.0118   0.0118   0.0119
  2.9630   0.0350   0.0116   0.0116   0.0117
  2.9880   0.0345   0.0115   0.0115   0.0116
  3.0130   0.0341   0.0114   0.0114   0.0114
