# E  sum  T1  T2  T3 ...
 -6.6466   0.4548   0.1507   0.1507   0.1533
 -6.6216   0.4784   0.1585   0.1585   0.1614
 -6.5966   0.5038   0.1669   0.1669   0.1701
 -6.5716   0.5313   0.1759   0.1759   0.1795
 -6.5465   0.5611   0.1857   0.1857   0.1897
 -6.5215   0.5935   0.1964   0.1964   0.2007
 -6.4965   0.6287   0.2079   0.2079   0.2128
 -6.4715   0.6670   0.2205   0.2205   0.2259
 -6.4464   0.7089   0.2343   0.2343   0.2403
 -6.4214   0.7548   0.2493   0.2493   0.2561
 -6.3964   0.8051   0.2658   0.2658   0.2735
 -6.3714   0.8606   0.2840   0.2840   0.2927
 -6.3463   0.9218   0.3040   0.3040   0.3138
 -6.3213   0.9896   0.3261   0.3261   0.3374
 -6.2963   1.0649   0.3507   0.3507   0.3635
 -6.2713   1.1488   0.3780   0.3780   0.3928
 -6.2462   1.2426   0.4085   0.4085   0.4255
 -6.2212   1.3479   0.4427   0.4427   0.4624
 -6.1962   1.4664   0.4812   0.4812   0.5040
 -6.1712   1.6003   0.5246   0.5246   0.5511
 -6.1461   1.7523   0.5738   0.5738   0.6047
 -6.1211   1.9253   0.6297   0.6297   0.6659
 -6.0961   2.1231   0.6935   0.6935   0.7360
 -6.0711   2.3498   0.7667   0.7667   0.8164
 -6.0460   2.6105   0.8507   0.8507   0.9090
 -6.0210   2.9110   0.9477   0.9477   1.0157
 -5.9960   3.2578   1.0598   1.0598   1.1383
 -5.9710   3.6578   1.1895   1.1895   1.2789
 -5.9459   4.1179   1.3396   1.3396   1.4388
 -5.9209   4.6439   1.5128   1.5128   1.6184
 -5.8959   5.2391   1.7114   1.7114   1.8164
 -5.8709   5.9017   1.9365   1.9365   2.0286
 -5.8458   6.6223   2.1872   2.1872   2.2480
 -5.8208   7.3814   2.4581   2.4581   2.4651
 -5.7958   8.1471   2.7388   2.7388   2.6696
 -5.7708   8.8754   3.0114   3.0114   2.8526
 -5.7457   9.5126   3.2522   3.2522   3.0082
 -5.7207  10.0015   3.4347   3.4347   3.1321
 -5.6957  10.2905   3.5362   3.5362   3.2180
 -5.6707  10.3446   3.5440   3.5440   3.2565
 -5.6456  10.1534   3.4587   3.4587   3.2361
 -5.6206   9.7346   3.2927   3.2927   3.1492
 -5.5956   9.1315   3.0669   3.0669   2.9976
 -5.5706   8.4042   2.8053   2.8053   2.7936
 -5.5455   7.6169   2.5302   2.5302   2.5565
 -5.5205   6.8260   2.2596   2.2596   2.3067
 -5.4955   6.0723   2.0056   2.0056   2.0611
 -5.4705   5.3803   1.7748   1.7748   1.8308
 -5.4454   4.7608   1.5695   1.5695   1.6218
 -5.4204   4.2153   1.3895   1.3895   1.4363
 -5.3954   3.7397   1.2330   1.2330   1.2736
 -5.3704   3.3273   1.0975   1.0975   1.1323
 -5.3453   2.9706   0.9804   0.9804   1.0098
 -5.3203   2.6619   0.8791   0.8791   0.9038
 -5.2953   2.3945   0.7912   0.7912   0.8120
 -5.2703   2.1622   0.7149   0.7149   0.7323
 -5.2452   1.9597   0.6484   0.6484   0.6630
 -5.2202   1.7827   0.5901   0.5901   0.6024
 -5.1952   1.6273   0.5390   0.5390   0.5493
 -5.1702   1.4904   0.4939   0.4939   0.5026
 -5.1451   1.3693   0.4540   0.4540   0.4613
 -5.1201   1.2618   0.4185   0.4185   0.4248
 -5.0951   1.1661   0.3869   0.3869   0.3922
 -5.0701   1.0805   0.3587   0.3587   0.3632
 -5.0450   1.0037   0.3333   0.3333   0.3372
 -5.0200   0.9347   0.3105   0.3105   0.3138
 -4.9950   0.8723   0.2898   0.2898   0.2927
 -4.9700   0.8158   0.2711   0.2711   0.2736
 -4.9449   0.7646   0.2542   0.2542   0.2563
 -4.9199   0.7179   0.2387   0.2387   0.2405
 -4.8949   0.6753   0.2246   0.2246   0.2261
 -4.8699   0.6363   0.2117   0.2117   0.2130
 -4.8448   0.6006   0.1998   0.1998   0.2010
 -4.8198   0.5677   0.1889   0.1889   0.1899
 -4.7948   0.5374   0.1788   0.1788   0.1797
 -4.7698   0.5095   0.1696   0.1696   0.1703
 -4.7447   0.4836   0.1610   0.1610   0.1617
 -4.7197   0.4597   0.1530   0.1530   0.1536
 -4.6947   0.4375   0.1457   0.1457   0.1462
 -4.6697   0.4168   0.1388   0.1388   0.1392
 -4.6446   0.3976   0.1324   0.1324   0.1328
 -4.6196   0.3796   0.1264   0.1264   0.1268
 -4.5946   0.3628   0.1209   0.1209   0.1211
 -4.5696   0.3471   0.1156   0.1156   0.1159
 -4.5445   0.3324   0.1107   0.1107   0.1110
 -4.5195   0.3186   0.1062   0.1062   0.1063
 -4.4945   0.3057   0.1018   0.1018   0.1020
 -4.4695   0.2935   0.0978   0.0978   0.0979
 -4.4444   0.2820   0.0940   0.0940   0.0941
 -4.4194   0.2712   0.0904   0.0904   0.0905
 -4.3944   0.2610   0.0870   0.0870   0.0871
 -4.3694   0.2514   0.0838   0.0838   0.0838
 -4.3443   0.2423   0.0807   0.0807   0.0808
 -4.3193   0.2336   0.0779   0.0779   0.0779
 -4.2943   0.2255   0.0751   0.0751   0.0752
 -4.2693   0.2177   0.0726   0.0726   0.0726
 -4.2442   0.2103   0.0701   0.0701   0.0701
 -4.2192   0.2033   0.0678   0.0678   0.0678
 -4.1942   0.1967   0.0656   0.0656   0.0656
 -4.1692   0.1904   0.0635   0.0635   0.0635
 -4.1441   0.1843   0.0614   0.0614   0.0614
 -4.1191   0.1786   0.0595   0.0595   0.0595
 -4.0941   0.1731   0.0577   0.0577   0.0577
 -4.0691   0.1679   0.0560   0.0560   0.0559
 -4.0440   0.1629   0.0543   0.0543   0.0543
 -4.0190   0.1581   0.0527   0.0527   0.0527
 -3.9940   0.1535   0.0512   0.0512   0.0512
 -3.9690   0.1492   0.0497   0.0497   0.0497
 -3.9439   0.1450   0.0483   0.0483   0.0483
 -3.9189   0.1410   0.0470   0.0470   0.0470
 -3.8939   0.1371   0.0457   0.0457   0.0457
 -3.8689   0.1334   0.0445   0.0445   0.0445
 -3.8438   0.1299   0.0433   0.0433   0.0433
 -3.8188   0.1265   0.0422   0.0422   0.0421
 -3.7938   0.1232   0.0411   0.0411   0.0411
 -3.7688   0.1201   0.0400   0.0400   0.0400
 -3.7437   0.1171   0.0390   0.0390   0.0390
 -3.7187   0.1142   0.0381   0.0381   0.0380
 -3.6937   0.1114   0.0371   0.0371   0.0371
 -3.6687   0.1087   0.0362   0.0362   0.0362
 -3.6436   0.1061   0.0354   0.0354   0.0353
 -3.6186   0.1036   0.0345   0.0345   0.0345
 -3.5936   0.1012   0.0337   0.0337   0.0337
 -3.5686   0.0988   0.0329   0.0329   0.0329
 -3.5435   0.0966   0.0322   0.0322   0.0322
 -3.5185   0.0944   0.0315   0.0315   0.0315
 -3.4935   0.0923   0.0308   0.0308   0.0308
 -3.4685   0.0903   0.0301   0.0301   0.0301
 -3.4434   0.0883   0.0294   0.0294   0.0294
 -3.4184   0.0864   0.0288   0.0288   0.0288
 -3.3934   0.0846   0.0282   0.0282   0.0282
 -3.3684   0.0828   0.0276   0.0276   0.0276
 -3.3433   0.0811   0.0270   0.0270   0.0270
 -3.3183   0.0794   0.0265   0.0265   0.0265
 -3.2933   0.0778   0.0259   0.0259   0.0259
 -3.2683   0.0762   0.0254   0.0254   0.0254
 -3.2432   0.0747   0.0249   0.0249   0.0249
 -3.2182   0.0733   0.0244   0.0244   0.0244
 -3.1932   0.0718   0.0239   0.0239   0.0239
 -3.1682   0.0705   0.0235   0.0235   0.0235
 -3.1431   0.0691   0.0230   0.0230   0.0230
 -3.1181   0.0678   0.0226   0.0226   0.0226
 -3.0931   0.0665   0.0222   0.0222   0.0222
 -3.0681   0.0653   0.0218   0.0218   0.0218
 -3.0430   0.0641   0.0214   0.0214   0.0214
 -3.0180   0.0630   0.0210   0.0210   0.0210
 -2.9930   0.0618   0.0206   0.0206   0.0206
 -2.9680   0.0607   0.0202   0.0202   0.0202
 -2.9429   0.0597   0.0199   0.0199   0.0199
 -2.9179   0.0586   0.0195   0.0195   0.0195
 -2.8929   0.0576   0.0192   0.0192   0.0192
 -2.8679   0.0566   0.0189   0.0189   0.0189
 -2.8428   0.0557   0.0186   0.0186   0.0186
 -2.8178   0.0548   0.0182   0.0182   0.0183
 -2.7928   0.0538   0.0179   0.0179   0.0180
 -2.7678   0.0530   0.0177   0.0177   0.0177
 -2.7427   0.0521   0.0174   0.0174   0.0174
 -2.7177   0.0513   0.0171   0.0171   0.0171
 -2.6927   0.0504   0.0168   0.0168   0.0168
 -2.6677   0.0497   0.0165   0.0165   0.0166
 -2.6426   0.0489   0.0163   0.0163   0.0163
 -2.6176   0.0481   0.0160   0.0160   0.0160
 -2.5926   0.0474   0.0158   0.0158   0.0158
 -2.5676   0.0467   0.0155   0.0155   0.0156
 -2.5425   0.0460   0.0153   0.0153   0.0153
 -2.5175   0.0453   0.0151   0.0151   0.0151
 -2.4925   0.0446   0.0149   0.0149   0.0149
 -2.4675   0.0439   0.0146   0.0146   0.0147
 -2.4424   0.0433   0.0144   0.0144   0.0145
 -2.4174   0.0427   0.0142   0.0142   0.0142
 -2.3924   0.0421   0.0140   0.0140   0.0140
 -2.3674   0.0415   0.0138   0.0138   0.0138
 -2.3423   0.0409   0.0136   0.0136   0.0137
 -2.3173   0.0403   0.0134   0.0134   0.0135
 -2.2923   0.0398   0.0132   0.0132   0.0133
 -2.2673   0.0392   0.0131   0.0131   0.0131
 -2.2422   0.0387   0.0129   0.0129   0.0129
 -2.2172   0.0382   0.0127   0.0127   0.0128
 -2.1922   0.0377   0.0125   0.0125   0.0126
 -2.1672   0.0372   0.0124   0.0124   0.0124
 -2.1421   0.0367   0.0122   0.0122   0.0123
 -2.1171   0.0362   0.0121   0.0121   0.0121
 -2.0921   0.0358   0.0119   0.0119   0.0119
 -2.0671   0.0353   0.0118   0.0118   0.0118
 -2.0420   0.0349   0.0116   0.0116   0.0117
 -2.0170   0.0344   0.0115   0.0115   0.0115
 -1.9920   0.0340   0.0113   0.0113   0.0114
 -1.9670   0.0336   0.0112   0.0112   0.0112
 -1.9419   0.0332   0.0110   0.0110   0.0111
 -1.9169   0.0328   0.0109   0.0109   0.0110
 -1.8919   0.0324   0.0108   0.0108   0.0108
 -1.8669   0.0320   0.0107   0.0107   0.0107
 -1.8418   0.0316   0.0105   0.0105   0.0106
 -1.8168   0.0313   0.0104   0.0104   0.0105
 -1.7918   0.0309   0.0103   0.0103   0.0103
 -1.7668   0.0306   0.0102   0.0102   0.0102
 -1.7417   0.0302   0.0101   0.0101   0.0101
 -1.7167   0.0299   0.0099   0.0099   0.0100
 -1.6917   0.0296   0.0098   0.0098   0.0099
 -1.6667   0.0292   0.0097   0.0097   0.0098
 -1.6416   0.0289   0.0096   0.0096   0.0097
 -1.6166   0.0286   0.0095   0.0095   0.0096
 -1.5916   0.0283   0.0094   0.0094   0.0095
 -1.5666   0.0280   0.0093   0.0093   0.0094
 -1.5415   0.0277   0.0092   0.0092   0.0093
 -1.5165   0.0274   0.0091   0.0091   0.0092
 -1.4915   0.0272   0.0090   0.0090   0.0091
 -1.4665   0.0269   0.0089   0.0089   0.0090
 -1.4414   0.0266   0.0088   0.0088   0.0089
 -1.4164   0.0263   0.0088   0.0088   0.0088
 -1.3914   0.0261   0.0087   0.0087   0.0088
 -1.3664   0.0258   0.0086   0.0086   0.0087
 -1.3413   0.0256   0.0085   0.0085   0.0086
 -1.3163   0.0254   0.0084   0.0084   0.0085
 -1.2913   0.0251   0.0083   0.0083   0.0084
 -1.2663   0.0249   0.0083   0.0083   0.0084
 -1.2412   0.0247   0.0082   0.0082   0.0083
 -1.2162   0.0244   0.0081   0.0081   0.0082
 -1.1912   0.0242   0.0080   0.0080   0.0081
 -1.1662   0.0240   0.0080   0.0080   0.0081
 -1.1411   0.0238   0.0079   0.0079   0.0080
 -1.1161   0.0236   0.0078   0.0078   0.0079
 -1.0911   0.0234   0.0078   0.0078   0.0079
 -1.0661   0.0232   0.0077   0.0077   0.0078
 -1.0410   0.0230   0.0076   0.0076   0.0077
 -1.0160   0.0228   0.0076   0.0076   0.0077
 -0.9910   0.0226   0.0075   0.0075   0.0076
 -0.9660   0.0224   0.0074   0.0074   0.0076
 -0.9409   0.0223   0.0074   0.0074   0.0075
 -0.9159   0.0221   0.0073   0.0073   0.0075
 -0.8909   0.0219   0.0073   0.0073   0.0074
 -0.8659   0.0218   0.0072   0.0072   0.0074
 -0.8408   0.0216   0.0072   0.0072   0.0073
 -0.8158   0.0214   0.0071   0.0071   0.0073
 -0.7908   0.0213   0.0070   0.0070   0.0072
 -0.7658   0.0211   0.0070   0.0070   0.0072
 -0.7407   0.0210   0.0069   0.0069   0.0071
 -0.7157   0.0209   0.0069   0.0069   0.0071
 -0.6907   0.0207   0.0068   0.0068   0.0070
 -0.6657   0.0206   0.0068   0.0068   0.0070
 -0.6406   0.0204   0.0068   0.0068   0.0069
 -0.6156   0.0203   0.0067   0.0067   0.0069
 -0.5906   0.0202   0.0067   0.0067   0.0069
 -0.5656   0.0201   0.0066   0.0066   0.0068
 -0.5405   0.0200   0.0066   0.0066   0.0068
 -0.5155   0.0198   0.0065   0.0065   0.0068
 -0.4905   0.0197   0.0065   0.0065   0.0067
 -0.4655   0.0196   0.0065   0.0065   0.0067
 -0.4404   0.0195   0.0064   0.0064   0.0067
 -0.4154   0.0194   0.0064   0.0064   0.0066
 -0.3904   0.0193   0.0064   0.0064   0.0066
 -0.3654   0.0192   0.0063   0.0063   0.0066
 -0.3403   0.0191   0.0063   0.0063   0.0065
 -0.3153   0.0190   0.0063   0.0063   0.0065
 -0.2903   0.0190   0.0062   0.0062   0.0065
 -0.2653   0.0189   0.0062   0.0062   0.0065
 -0.2402   0.0188   0.0062   0.0062   0.0065
 -0.2152   0.0187   0.0061   0.0061   0.0064
 -0.1902   0.0187   0.0061   0.0061   0.0064
 -0.1652   0.0186   0.0061   0.0061   0.0064
 -0.1401   0.0185   0.0061   0.0061   0.0064
 -0.1151   0.0185   0.0060   0.0060   0.0064
 -0.0901   0.0184   0.0060   0.0060   0.0064
 -0.0651   0.0183   0.0060   0.0060   0.0063
 -0.0400   0.0183   0.0060   0.0060   0.0063
 -0.0150   0.0183   0.0060   0.0060   0.0063
  0.0100   0.0182   0.0059   0.0059   0.0063
  0.0350   0.0182   0.0059   0.0059   0.0063
  0.0601   0.0181   0.0059   0.0059   0.0063
  0.0851   0.0181   0.0059   0.0059   0.0063
  0.1101   0.0181   0.0059   0.0059   0.0063
  0.1351   0.0181   0.0059   0.0059   0.0063
  0.1602   0.0180   0.0059   0.0059   0.0063
  0.1852   0.0180   0.0059   0.0059   0.0063
  0.2102   0.0180   0.0059   0.0059   0.0063
  0.2352   0.0180   0.0058   0.0058   0.0063
  0.2603   0.0180   0.0058   0.0058   0.0063
  0.2853   0.0180   0.0058   0.0058   0.0064
  0.3103   0.0180   0.0058   0.0058   0.0064
  0.3353   0.0181   0.0058   0.0058   0.0064
  0.3604   0.0181   0.0058   0.0058   0.0064
  0.3854   0.0181   0.0058   0.0058   0.0064
  0.4104   0.0181   0.0058   0.0058   0.0065
  0.4354   0.0182   0.0058   0.0058   0.0065
  0.4605   0.0182   0.0059   0.0059   0.0065
  0.4855   0.0183   0.0059   0.0059   0.0066
  0.5105   0.0183   0.0059   0.0059   0.0066
  0.5355   0.0184   0.0059   0.0059   0.0066
  0.5606   0.0185   0.0059   0.0059   0.0067
  0.5856   0.0186   0.0059   0.0059   0.0067
  0.6106   0.0187   0.0059   0.0059   0.0068
  0.6356   0.0187   0.0060   0.0060   0.0068
  0.6607   0.0189   0.0060   0.0060   0.0069
  0.6857   0.0190   0.0060   0.0060   0.0069
  0.7107   0.0191   0.0060   0.0060   0.0070
  0.7357   0.0192   0.0061   0.0061   0.0071
  0.7608   0.0194   0.0061   0.0061   0.0072
  0.7858   0.0195   0.0062   0.0062   0.0072
  0.8108   0.0197   0.0062   0.0062   0.0073
  0.8358   0.0199   0.0062   0.0062   0.0074
  0.8609   0.0201   0.0063   0.0063   0.0075
  0.8859   0.0203   0.0063   0.0063   0.0076
  0.9109   0.0205   0.0064   0.0064   0.0077
  0.9359   0.0208   0.0065   0.0065   0.0079
  0.9610   0.0210   0.0065   0.0065   0.0080
  0.9860   0.0213   0.0066   0.0066   0.0081
  1.0110   0.0216   0.0067   0.0067   0.0083
  1.0360   0.0219   0.0067   0.0067   0.0084
  1.0611   0.0223   0.0068   0.0068   0.0086
  1.0861   0.0226   0.0069   0.0069   0.0088
  1.1111   0.0230   0.0070   0.0070   0.0090
  1.1361   0.0234   0.0071   0.0071   0.0092
  1.1612   0.0239   0.0073   0.0073   0.0094
  1.1862   0.0244   0.0074   0.0074   0.0096
  1.2112   0.0249   0.0075   0.0075   0.0099
  1.2362   0.0255   0.0077   0.0077   0.0101
  1.2613   0.0261   0.0078   0.0078   0.0104
  1.2863   0.0267   0.0080   0.0080   0.0108
  1.3113   0.0274   0.0082   0.0082   0.0111
  1.3363   0.0282   0.0083   0.0083   0.0115
  1.3614   0.0290   0.0086   0.0086   0.0119
  1.3864   0.0299   0.0088   0.0088   0.0123
  1.4114   0.0308   0.0090   0.0090   0.0128
  1.4364   0.0319   0.0093   0.0093   0.0133
  1.4615   0.0330   0.0096   0.0096   0.0138
  1.4865   0.0342   0.0099   0.0099   0.0144
  1.5115   0.0355   0.0102   0.0102   0.0151
  1.5365   0.0370   0.0106   0.0106   0.0158
  1.5616   0.0386   0.0110   0.0110   0.0166
  1.5866   0.0404   0.0115   0.0115   0.0174
  1.6116   0.0423   0.0120   0.0120   0.0184
  1.6366   0.0444   0.0125   0.0125   0.0194
  1.6617   0.0468   0.0131   0.0131   0.0206
  1.6867   0.0494   0.0138   0.0138   0.0219
  1.7117   0.0524   0.0145   0.0145   0.0233
  1.7367   0.0556   0.0154   0.0154   0.0249
  1.7618   0.0593   0.0163   0.0163   0.0267
  1.7868   0.0633   0.0173   0.0173   0.0287
  1.8118   0.0680   0.0185   0.0185   0.0310
  1.8368   0.0732   0.0198   0.0198   0.0336
  1.8619   0.0791   0.0213   0.0213   0.0365
  1.8869   0.0859   0.0230   0.0230   0.0399
  1.9119   0.0936   0.0250   0.0250   0.0437
  1.9369   0.1025   0.0272   0.0272   0.0481
  1.9620   0.1128   0.0298   0.0298   0.0532
  1.9870   0.1246   0.0328   0.0328   0.0591
  2.0120   0.1383   0.0362   0.0362   0.0659
  2.0370   0.1542   0.0402   0.0402   0.0738
  2.0621   0.1726   0.0449   0.0449   0.0829
  2.0871   0.1938   0.0502   0.0502   0.0934
  2.1121   0.2180   0.0562   0.0562   0.1055
  2.1371   0.2452   0.0631   0.0631   0.1190
  2.1622   0.2751   0.0706   0.0706   0.1339
  2.1872   0.3068   0.0785   0.0785   0.1497
  2.2122   0.3385   0.0865   0.0865   0.1655
  2.2372   0.3675   0.0938   0.0938   0.1799
  2.2623   0.3905   0.0996   0.0996   0.1913
  2.2873   0.4042   0.1031   0.1031   0.1981
  2.3123   0.4062   0.1036   0.1036   0.1990
  2.3373   0.3963   0.1012   0.1012   0.1939
  2.3624   0.3761   0.0962   0.0962   0.1837
  2.3874   0.3488   0.0894   0.0894   0.1700
  2.4124   0.3180   0.0818   0.0818   0.1544
  2.4374   0.2864   0.0739   0.0739   0.1385
  2.4625   0.2562   0.0664   0.0664   0.1233
  2.4875   0.2284   0.0596   0.0596   0.1093
  2.5125   0.2036   0.0535   0.0535   0.0967
  2.5375   0.1819   0.0481   0.0481   0.0857
  2.5626   0.1631   0.0435   0.0435   0.0762
  2.5876   0.1469   0.0395   0.0395   0.0679
  2.6126   0.1330   0.0361   0.0361   0.0608
  2.6376   0.1211   0.0332   0.0332   0.0546
  2.6627   0.1108   0.0308   0.0308   0.0493
  2.6877   0.1020   0.0287   0.0287   0.0446
  2.7127   0.0945   0.0269   0.0269   0.0406
  2.7377   0.0880   0.0254   0.0254   0.0371
  2.7628   0.0824   0.0242   0.0242   0.0340
  2.7878   0.0776   0.0231   0.0231   0.0313
  2.8128   0.0735   0.0223   0.0223   0.0290
  2.8378   0.0700   0.0216   0.0216   0.0269
  2.8629   0.0670   0.0210   0.0210   0.0250
  2.8879   0.0645   0.0206   0.0206   0.0233
  2.9129   0.0624   0.0203   0.0203   0.0218
  2.9379   0.0607   0.0201   0.0201   0.0204
  2.9630   0.0593   0.0201   0.0201   0.0192
  2.9880   0.0583   0.0201   0.0201   0.0181
  3.0130   0.0576   0.0202   0.0202   0.0171
