# E  sum  T1  T2  T3 ...
 -4.4194   1.9225   0.7422   0.7422   0.4382
 -4.3944   1.9807   0.7493   0.7493   0.4821
 -4.3694   2.0233   0.7460   0.7460   0.5313
 -4.3443   2.0557   0.7357   0.7357   0.5842
 -4.3193   2.0808   0.7215   0.7215   0.6378
 -4.2943   2.0969   0.7048   0.7048   0.6873
 -4.2693   2.0970   0.6850   0.6850   0.7269
 -4.2442   2.0717   0.6606   0.6606   0.7504
 -4.2192   2.0134   0.6299   0.6299   0.7535
 -4.1942   1.9203   0.5925   0.5925   0.7353
 -4.1692   1.7974   0.5495   0.5495   0.6985
 -4.1441   1.6550   0.5032   0.5032   0.6486
 -4.1191   1.5045   0.4564   0.4564   0.5918
 -4.0941   1.3559   0.4112   0.4112   0.5334
 -4.0691   1.2158   0.3693   0.3693   0.4772
 -4.0440   1.0882   0.3314   0.3314   0.4253
 -4.0190   0.9743   0.2977   0.2977   0.3788
 -3.9940   0.8740   0.2681   0.2681   0.3378
 -3.9690   0.7864   0.2422   0.2422   0.3020
 -3.9439   0.7102   0.2196   0.2196   0.2710
 -3.9189   0.6439   0.1999   0.1999   0.2441
 -3.8939   0.5862   0.1827   0.1827   0.2208
 -3.8689   0.5358   0.1676   0.1676   0.2006
 -3.8438   0.4918   0.1544   0.1544   0.1830
 -3.8188   0.4530   0.1427   0.1427   0.1676
 -3.7938   0.4189   0.1324   0.1324   0.1541
 -3.7688   0.3886   0.1232   0.1232   0.1423
 -3.7437   0.3617   0.1150   0.1150   0.1318
 -3.7187   0.3377   0.1076   0.1076   0.1225
 -3.6937   0.3162   0.1010   0.1010   0.1142
 -3.6687   0.2969   0.0951   0.0951   0.1068
 -3.6436   0.2794   0.0897   0.0897   0.1001
 -3.6186   0.2636   0.0848   0.0848   0.0941
 -3.5936   0.2493   0.0803   0.0803   0.0887
 -3.5686   0.2362   0.0762   0.0762   0.0838
 -3.5435   0.2242   0.0725   0.0725   0.0793
 -3.5185   0.2133   0.0690   0.0690   0.0752
 -3.4935   0.2032   0.0659   0.0659   0.0715
 -3.4685   0.1939   0.0629   0.0629   0.0680
 -3.4434   0.1853   0.0602   0.0602   0.0649
 -3.4184   0.1774   0.0577   0.0577   0.0620
 -3.3934   0.1700   0.0554   0.0554   0.0593
 -3.3684   0.1632   0.0532   0.0532   0.0568
 -3.3433   0.1568   0.0512   0.0512   0.0544
 -3.3183   0.1509   0.0493   0.0493   0.0523
 -3.2933   0.1453   0.0475   0.0475   0.0503
 -3.2683   0.1401   0.0459   0.0459   0.0484
 -3.2432   0.1352   0.0443   0.0443   0.0466
 -3.2182   0.1306   0.0428   0.0428   0.0450
 -3.1932   0.1263   0.0414   0.0414   0.0434
 -3.1682   0.1223   0.0401   0.0401   0.0420
 -3.1431   0.1184   0.0389   0.0389   0.0406
 -3.1181   0.1148   0.0377   0.0377   0.0393
 -3.0931   0.1114   0.0366   0.0366   0.0381
 -3.0681   0.1082   0.0356   0.0356   0.0370
 -3.0430   0.1051   0.0346   0.0346   0.0359
 -3.0180   0.1022   0.0337   0.0337   0.0349
 -2.9930   0.0995   0.0328   0.0328   0.0339
 -2.9680   0.0968   0.0319   0.0319   0.0330
 -2.9429   0.0944   0.0311   0.0311   0.0321
 -2.9179   0.0920   0.0304   0.0304   0.0313
 -2.8929   0.0898   0.0296   0.0296   0.0305
 -2.8679   0.0876   0.0289   0.0289   0.0297
 -2.8428   0.0856   0.0283   0.0283   0.0290
 -2.8178   0.0836   0.0277   0.0277   0.0283
 -2.7928   0.0818   0.0270   0.0270   0.0277
 -2.7678   0.0800   0.0265   0.0265   0.0271
 -2.7427   0.0783   0.0259   0.0259   0.0265
 -2.7177   0.0767   0.0254   0.0254   0.0259
 -2.6927   0.0752   0.0249   0.0249   0.0254
 -2.6677   0.0737   0.0244   0.0244   0.0249
 -2.6426   0.0723   0.0240   0.0240   0.0244
 -2.6176   0.0710   0.0235   0.0235   0.0239
 -2.5926   0.0697   0.0231   0.0231   0.0234
 -2.5676   0.0685   0.0227   0.0227   0.0230
 -2.5425   0.0673   0.0224   0.0224   0.0226
 -2.5175   0.0662   0.0220   0.0220   0.0222
 -2.4925   0.0652   0.0217   0.0217   0.0219
 -2.4675   0.0642   0.0213   0.0213   0.0215
 -2.4424   0.0632   0.0210   0.0210   0.0212
 -2.4174   0.0623   0.0207   0.0207   0.0209
 -2.3924   0.0615   0.0205   0.0205   0.0206
 -2.3674   0.0607   0.0202   0.0202   0.0203
 -2.3423   0.0599   0.0200   0.0200   0.0200
 -2.3173   0.0592   0.0197   0.0197   0.0197
 -2.2923   0.0585   0.0195   0.0195   0.0195
 -2.2673   0.0579   0.0193   0.0193   0.0193
 -2.2422   0.0573   0.0191   0.0191   0.0191
 -2.2172   0.0568   0.0190   0.0190   0.0189
 -2.1922   0.0563   0.0188   0.0188   0.0187
 -2.1672   0.0559   0.0187   0.0187   0.0185
 -2.1421   0.0555   0.0186   0.0186   0.0184
 -2.1171   0.0551   0.0185   0.0185   0.0182
 -2.0921   0.0548   0.0184   0.0184   0.0181
 -2.0671   0.0546   0.0183   0.0183   0.0180
 -2.0420   0.0544   0.0182   0.0182   0.0179
 -2.0170   0.0542   0.0182   0.0182   0.0178
 -1.9920   0.0541   0.0182   0.0182   0.0178
 -1.9670   0.0541   0.0182   0.0182   0.0177
 -1.9419   0.0541   0.0182   0.0182   0.0177
 -1.9169   0.0542   0.0183   0.0183   0.0177
 -1.8919   0.0544   0.0183   0.0183   0.0177
 -1.8669   0.0546   0.0184   0.0184   0.0178
 -1.8418   0.0549   0.0186   0.0186   0.0178
 -1.8168   0.0553   0.0187   0.0187   0.0179
 -1.7918   0.0558   0.0189   0.0189   0.0180
 -1.7668   0.0564   0.0191   0.0191   0.0182
 -1.7417   0.0571   0.0194   0.0194   0.0183
 -1.7167   0.0579   0.0197   0.0197   0.0185
 -1.6917   0.0589   0.0201   0.0201   0.0188
 -1.6667   0.0600   0.0205   0.0205   0.0191
 -1.6416   0.0612   0.0209   0.0209   0.0194
 -1.6166   0.0627   0.0215   0.0215   0.0198
 -1.5916   0.0643   0.0221   0.0221   0.0202
 -1.5666   0.0662   0.0228   0.0228   0.0207
 -1.5415   0.0683   0.0235   0.0235   0.0213
 -1.5165   0.0708   0.0244   0.0244   0.0219
 -1.4915   0.0736   0.0255   0.0255   0.0226
 -1.4665   0.0767   0.0266   0.0266   0.0235
 -1.4414   0.0803   0.0280   0.0280   0.0244
 -1.4164   0.0844   0.0295   0.0295   0.0255
 -1.3914   0.0891   0.0312   0.0312   0.0267
 -1.3664   0.0946   0.0332   0.0332   0.0281
 -1.3413   0.1008   0.0355   0.0355   0.0297
 -1.3163   0.1080   0.0382   0.0382   0.0316
 -1.2913   0.1163   0.0413   0.0413   0.0337
 -1.2663   0.1259   0.0448   0.0448   0.0362
 -1.2412   0.1370   0.0490   0.0490   0.0391
 -1.2162   0.1500   0.0538   0.0538   0.0424
 -1.1912   0.1651   0.0594   0.0594   0.0462
 -1.1662   0.1825   0.0659   0.0659   0.0507
 -1.1411   0.2026   0.0733   0.0733   0.0559
 -1.1161   0.2254   0.0817   0.0817   0.0619
 -1.0911   0.2511   0.0911   0.0911   0.0689
 -1.0661   0.2791   0.1011   0.1011   0.0769
 -1.0410   0.3087   0.1115   0.1115   0.0858
 -1.0160   0.3383   0.1214   0.1214   0.0955
 -0.9910   0.3658   0.1300   0.1300   0.1058
 -0.9660   0.3886   0.1363   0.1363   0.1159
 -0.9409   0.4043   0.1396   0.1396   0.1251
 -0.9159   0.4110   0.1395   0.1395   0.1321
 -0.8909   0.4077   0.1358   0.1358   0.1360
 -0.8659   0.3948   0.1293   0.1293   0.1362
 -0.8408   0.3737   0.1206   0.1206   0.1325
 -0.8158   0.3470   0.1107   0.1107   0.1257
 -0.7908   0.3172   0.1003   0.1003   0.1166
 -0.7658   0.2868   0.0902   0.0902   0.1065
 -0.7407   0.2574   0.0807   0.0807   0.0961
 -0.7157   0.2303   0.0721   0.0721   0.0861
 -0.6907   0.2059   0.0645   0.0645   0.0768
 -0.6657   0.1843   0.0578   0.0578   0.0686
 -0.6406   0.1654   0.0520   0.0520   0.0613
 -0.6156   0.1490   0.0470   0.0470   0.0550
 -0.5906   0.1348   0.0427   0.0427   0.0495
 -0.5656   0.1225   0.0389   0.0389   0.0448
 -0.5405   0.1119   0.0356   0.0356   0.0407
 -0.5155   0.1026   0.0327   0.0327   0.0371
 -0.4905   0.0945   0.0302   0.0302   0.0340
 -0.4655   0.0874   0.0280   0.0280   0.0313
 -0.4404   0.0812   0.0261   0.0261   0.0289
 -0.4154   0.0757   0.0244   0.0244   0.0269
 -0.3904   0.0708   0.0229   0.0229   0.0250
 -0.3654   0.0664   0.0215   0.0215   0.0234
 -0.3403   0.0626   0.0203   0.0203   0.0220
 -0.3153   0.0591   0.0192   0.0192   0.0207
 -0.2903   0.0560   0.0182   0.0182   0.0195
 -0.2653   0.0531   0.0173   0.0173   0.0185
 -0.2402   0.0506   0.0165   0.0165   0.0176
 -0.2152   0.0482   0.0158   0.0158   0.0167
 -0.1902   0.0461   0.0151   0.0151   0.0159
 -0.1652   0.0442   0.0145   0.0145   0.0152
 -0.1401   0.0424   0.0139   0.0139   0.0146
 -0.1151   0.0407   0.0134   0.0134   0.0140
 -0.0901   0.0392   0.0129   0.0129   0.0135
 -0.0651   0.0378   0.0124   0.0124   0.0130
 -0.0400   0.0365   0.0120   0.0120   0.0125
 -0.0150   0.0353   0.0116   0.0116   0.0121
  0.0100   0.0342   0.0113   0.0113   0.0117
  0.0350   0.0332   0.0109   0.0109   0.0113
  0.0601   0.0322   0.0106   0.0106   0.0110
  0.0851   0.0313   0.0103   0.0103   0.0106
  0.1101   0.0304   0.0100   0.0100   0.0103
  0.1351   0.0296   0.0098   0.0098   0.0100
  0.1602   0.0289   0.0095   0.0095   0.0098
  0.1852   0.0281   0.0093   0.0093   0.0095
  0.2102   0.0275   0.0091   0.0091   0.0093
  0.2352   0.0268   0.0089   0.0089   0.0091
  0.2603   0.0262   0.0087   0.0087   0.0089
  0.2853   0.0256   0.0085   0.0085   0.0087
  0.3103   0.0251   0.0083   0.0083   0.0085
  0.3353   0.0246   0.0081   0.0081   0.0083
  0.3604   0.0241   0.0080   0.0080   0.0081
  0.3854   0.0236   0.0078   0.0078   0.0080
  0.4104   0.0232   0.0077   0.0077   0.0078
  0.4354   0.0228   0.0075   0.0075   0.0077
  0.4605   0.0223   0.0074   0.0074   0.0075
  0.4855   0.0220   0.0073   0.0073   0.0074
  0.5105   0.0216   0.0072   0.0072   0.0073
  0.5355   0.0212   0.0070   0.0070   0.0071
  0.5606   0.0209   0.0069   0.0069   0.0070
  0.5856   0.0206   0.0068   0.0068   0.0069
  0.6106   0.0202   0.0067   0.0067   0.0068
  0.6356   0.0199   0.0066   0.0066   0.0067
  0.6607   0.0196   0.0065   0.0065   0.0066
  0.6857   0.0194   0.0064   0.0064   0.0065
  0.7107   0.0191   0.0063   0.0063   0.0064
  0.7357   0.0188   0.0062   0.0062   0.0063
  0.7608   0.0186   0.0062   0.0062   0.0063
  0.7858   0.0183   0.0061   0.0061   0.0062
  0.8108   0.0181   0.0060   0.0060   0.0061
  0.8358   0.0179   0.0059   0.0059   0.0060
  0.8609   0.0177   0.0059   0.0059   0.0060
  0.8859   0.0175   0.0058   0.0058   0.0059
  0.9109   0.0173   0.0057   0.0057   0.0058
  0.9359   0.0171   0.0057   0.0057   0.0058
  0.9610   0.0169   0.0056   0.0056   0.0057
  0.9860   0.0167   0.0055   0.0055   0.0056
  1.0110   0.0165   0.0055   0.0055   0.0056
  1.0360   0.0164   0.0054   0.0054   0.0055
  1.0611   0.0162   0.0054   0.0054   0.0055
  1.0861   0.0160   0.0053   0.0053   0.0054
  1.1111   0.0159   0.0053   0.0053   0.0054
  1.1361   0.0158   0.0052   0.0052   0.0053
  1.1612   0.0156   0.0052   0.0052   0.0053
  1.1862   0.0155   0.0051   0.0051   0.0052
  1.2112   0.0154   0.0051   0.0051   0.0052
  1.2362   0.0152   0.0050   0.0050   0.0052
  1.2613   0.0151   0.0050   0.0050   0.0051
  1.2863   0.0150   0.0050   0.0050   0.0051
  1.3113   0.0149   0.0049   0.0049   0.0051
  1.3363   0.0148   0.0049   0.0049   0.0050
  1.3614   0.0147   0.0049   0.0049   0.0050
  1.3864   0.0146   0.0048   0.0048   0.0050
  1.4114   0.0146   0.0048   0.0048   0.0050
  1.4364   0.0145   0.0048   0.0048   0.0050
  1.4615   0.0144   0.0047   0.0047   0.0049
  1.4865   0.0144   0.0047   0.0047   0.0049
  1.5115   0.0143   0.0047   0.0047   0.0049
  1.5365   0.0143   0.0047   0.0047   0.0049
  1.5616   0.0142   0.0047   0.0047   0.0049
  1.5866   0.0142   0.0046   0.0046   0.0049
  1.6116   0.0142   0.0046   0.0046   0.0049
  1.6366   0.0142   0.0046   0.0046   0.0049
  1.6617   0.0142   0.0046   0.0046   0.0049
  1.6867   0.0142   0.0046   0.0046   0.0050
  1.7117   0.0142   0.0046   0.0046   0.0050
  1.7367   0.0142   0.0046   0.0046   0.0050
  1.7618   0.0143   0.0046   0.0046   0.0051
  1.7868   0.0144   0.0046   0.0046   0.0051
  1.8118   0.0145   0.0046   0.0046   0.0052
  1.8368   0.0146   0.0047   0.0047   0.0052
  1.8619   0.0147   0.0047   0.0047   0.0053
  1.8869   0.0149   0.0047   0.0047   0.0054
  1.9119   0.0151   0.0048   0.0048   0.0055
  1.9369   0.0153   0.0048   0.0048   0.0057
  1.9620   0.0156   0.0049   0.0049   0.0058
  1.9870   0.0159   0.0050   0.0050   0.0060
  2.0120   0.0163   0.0051   0.0051   0.0062
  2.0370   0.0168   0.0052   0.0052   0.0064
  2.0621   0.0174   0.0053   0.0053   0.0067
  2.0871   0.0180   0.0055   0.0055   0.0070
  2.1121   0.0188   0.0057   0.0057   0.0074
  2.1371   0.0197   0.0059   0.0059   0.0079
  2.1622   0.0207   0.0062   0.0062   0.0084
  2.1872   0.0219   0.0065   0.0065   0.0090
  2.2122   0.0234   0.0068   0.0068   0.0097
  2.2372   0.0250   0.0072   0.0072   0.0106
  2.2623   0.0268   0.0077   0.0077   0.0115
  2.2873   0.0287   0.0081   0.0081   0.0124
  2.3123   0.0307   0.0086   0.0086   0.0134
  2.3373   0.0326   0.0091   0.0091   0.0144
  2.3624   0.0342   0.0095   0.0095   0.0152
  2.3874   0.0353   0.0098   0.0098   0.0157
  2.4124   0.0357   0.0099   0.0099   0.0159
  2.4374   0.0353   0.0098   0.0098   0.0157
  2.4625   0.0342   0.0095   0.0095   0.0152
  2.4875   0.0326   0.0091   0.0091   0.0144
  2.5125   0.0307   0.0086   0.0086   0.0134
  2.5375   0.0286   0.0081   0.0081   0.0123
  2.5626   0.0266   0.0076   0.0076   0.0113
  2.5876   0.0247   0.0072   0.0072   0.0104
  2.6126   0.0230   0.0068   0.0068   0.0095
  2.6376   0.0215   0.0064   0.0064   0.0087
  2.6627   0.0203   0.0061   0.0061   0.0081
  2.6877   0.0191   0.0058   0.0058   0.0075
  2.7127   0.0182   0.0056   0.0056   0.0070
  2.7377   0.0174   0.0054   0.0054   0.0066
  2.7628   0.0167   0.0053   0.0053   0.0062
  2.7878   0.0161   0.0051   0.0051   0.0059
  2.8128   0.0156   0.0050   0.0050   0.0056
  2.8378   0.0152   0.0050   0.0050   0.0053
  2.8629   0.0149   0.0049   0.0049   0.0051
  2.8879   0.0147   0.0049   0.0049   0.0049
  2.9129   0.0145   0.0049   0.0049   0.0047
  2.9379   0.0144   0.0049   0.0049   0.0046
  2.9630   0.0143   0.0049   0.0049   0.0044
  2.9880   0.0143   0.0050   0.0050   0.0043
  3.0130   0.0143   0.0051   0.0051   0.0042
