# E  sum  T1  T2  T3 ...
 -2.0000   0.0001   0.0000   0.0001
 -1.9965   0.0001   0.0000   0.0001
 -1.9930   0.0001   0.0000   0.0001
 -1.9895   0.0001   0.0000   0.0001
 -1.9860   0.0001   0.0000   0.0001
 -1.9825   0.0001   0.0000   0.0001
 -1.9790   0.0001   0.0000   0.0001
 -1.9755   0.0001   0.0000   0.0001
 -1.9720   0.0001   0.0000   0.0001
 -1.9685   0.0001   0.0000   0.0001
 -1.9650   0.0001   0.0000   0.0001
 -1.9615   0.0001   0.0000   0.0001
 -1.9580   0.0001   0.0000   0.0001
 -1.9545   0.0001   0.0000   0.0001
 -1.9510   0.0001   0.0000   0.0001
 -1.9475   0.0001   0.0000   0.0001
 -1.9440   0.0001   0.0000   0.0001
 -1.9405   0.0001   0.0000   0.0001
 -1.9370   0.0001   0.0000   0.0001
 -1.9335   0.0001   0.0000   0.0001
 -1.9300   0.0001   0.0000   0.0001
 -1.9265   0.0001   0.0000   0.0001
 -1.9230   0.0001   0.0000   0.0001
 -1.9195   0.0001   0.0000   0.0001
 -1.9160   0.0001   0.0000   0.0001
 -1.9125   0.0001   0.0000   0.0001
 -1.9090   0.0001   0.0000   0.0001
 -1.9055   0.0001   0.0000   0.0001
 -1.9020   0.0001   0.0000   0.0001
 -1.8985   0.0001   0.0000   0.0001
 -1.8950   0.0001   0.0000   0.0001
 -1.8915   0.0001   0.0000   0.0001
 -1.8880   0.0001   0.0000   0.0001
 -1.8845   0.0001   0.0000   0.0001
 -1.8810   0.0001   0.0000   0.0001
 -1.8775   0.0001   0.0000   0.0001
 -1.8740   0.0001   0.0000   0.0001
 -1.8705   0.0001   0.0000   0.0001
 -1.8670   0.0001   0.0000   0.0001
 -1.8635   0.0001   0.0000   0.0001
 -1.8600   0.0001   0.0000   0.0001
 -1.8565   0.0001   0.0000   0.0001
 -1.8530   0.0001   0.0000   0.0001
 -1.8495   0.0001   0.0000   0.0001
 -1.8460   0.0001   0.0000   0.0001
 -1.8425   0.0001   0.0000   0.0001
 -1.8390   0.0001   0.0000   0.0001
 -1.8355   0.0001   0.0000   0.0001
 -1.8320   0.0001   0.0000   0.0001
 -1.8285   0.0001   0.0000   0.0001
 -1.8250   0.0001   0.0000   0.0001
 -1.8215   0.0001   0.0000   0.0001
 -1.8180   0.0001   0.0000   0.0001
 -1.8145   0.0001   0.0000   0.0001
 -1.8110   0.0001   0.0000   0.0001
 -1.8075   0.0001   0.0000   0.0001
 -1.8040   0.0001   0.0000   0.0001
 -1.8005   0.0001   0.0000   0.0001
 -1.7969   0.0001   0.0000   0.0001
 -1.7934   0.0001   0.0000   0.0001
 -1.7899   0.0001   0.0000   0.0001
 -1.7864   0.0001   0.0000   0.0001
 -1.7829   0.0001   0.0000   0.0001
 -1.7794   0.0001   0.0000   0.0001
 -1.7759   0.0001   0.0000   0.0001
 -1.7724   0.0001   0.0000   0.0001
 -1.7689   0.0001   0.0000   0.0001
 -1.7654   0.0001   0.0000   0.0001
 -1.7619   0.0001   0.0000   0.0001
 -1.7584   0.0001   0.0000   0.0001
 -1.7549   0.0001   0.0000   0.0001
 -1.7514   0.0001   0.0000   0.0001
 -1.7479   0.0001   0.0000   0.0001
 -1.7444   0.0001   0.0000   0.0001
 -1.7409   0.0001   0.0000   0.0001
 -1.7374   0.0001   0.0000   0.0001
 -1.7339   0.0001   0.0000   0.0001
 -1.7304   0.0001   0.0000   0.0001
 -1.7269   0.0001   0.0000   0.0001
 -1.7234   0.0001   0.0000   0.0001
 -1.7199   0.0001   0.0000   0.0001
 -1.7164   0.0001   0.0000   0.0001
 -1.7129   0.0001   0.0000   0.0001
 -1.7094   0.0001   0.0000   0.0001
 -1.7059   0.0001   0.0000   0.0001
 -1.7024   0.0001   0.0000   0.0001
 -1.6989   0.0001   0.0000   0.0001
 -1.6954   0.0001   0.0000   0.0001
 -1.6919   0.0001   0.0000   0.0001
 -1.6884   0.0001   0.0000   0.0001
 -1.6849   0.0001   0.0000   0.0001
 -1.6814   0.0001   0.0000   0.0001
 -1.6779   0.0001   0.0000   0.0001
 -1.6744   0.0001   0.0000   0.0001
 -1.6709   0.0001   0.0000   0.0001
 -1.6674   0.0001   0.0000   0.0001
 -1.6639   0.0001   0.0000   0.0001
 -1.6604   0.0001   0.0000   0.0001
 -1.6569   0.0001   0.0000   0.0001
 -1.6534   0.0001   0.0000   0.0001
 -1.6499   0.0001   0.0000   0.0001
 -1.6464   0.0001   0.0000   0.0001
 -1.6429   0.0001   0.0000   0.0001
 -1.6394   0.0001   0.0000   0.0001
 -1.6359   0.0001   0.0000   0.0001
 -1.6324   0.0001   0.0000   0.0001
 -1.6289   0.0001   0.0000   0.0001
 -1.6254   0.0001   0.0000   0.0001
 -1.6219   0.0001   0.0000   0.0001
 -1.6184   0.0002   0.0000   0.0001
 -1.6149   0.0002   0.0000   0.0001
 -1.6114   0.0002   0.0000   0.0001
 -1.6079   0.0002   0.0000   0.0001
 -1.6044   0.0002   0.0000   0.0001
 -1.6009   0.0002   0.0000   0.0001
 -1.5974   0.0002   0.0000   0.0001
 -1.5939   0.0002   0.0000   0.0001
 -1.5904   0.0002   0.0000   0.0001
 -1.5869   0.0002   0.0000   0.0001
 -1.5834   0.0002   0.0000   0.0001
 -1.5799   0.0002   0.0000   0.0001
 -1.5764   0.0002   0.0000   0.0002
 -1.5729   0.0002   0.0000   0.0002
 -1.5694   0.0002   0.0000   0.0002
 -1.5659   0.0002   0.0000   0.0002
 -1.5624   0.0002   0.0000   0.0002
 -1.5589   0.0002   0.0000   0.0002
 -1.5554   0.0002   0.0000   0.0002
 -1.5519   0.0002   0.0000   0.0002
 -1.5484   0.0002   0.0000   0.0002
 -1.5449   0.0002   0.0000   0.0002
 -1.5414   0.0002   0.0000   0.0002
 -1.5379   0.0002   0.0000   0.0002
 -1.5344   0.0002   0.0000   0.0002
 -1.5309   0.0002   0.0000   0.0002
 -1.5274   0.0002   0.0000   0.0002
 -1.5239   0.0002   0.0000   0.0002
 -1.5204   0.0002   0.0000   0.0002
 -1.5169   0.0002   0.0000   0.0002
 -1.5134   0.0002   0.0000   0.0002
 -1.5099   0.0002   0.0000   0.0002
 -1.5064   0.0002   0.0000   0.0002
 -1.5029   0.0002   0.0000   0.0002
 -1.4994   0.0002   0.0000   0.0002
 -1.4959   0.0002   0.0000   0.0002
 -1.4924   0.0002   0.0000   0.0002
 -1.4889   0.0002   0.0000   0.0002
 -1.4854   0.0002   0.0000   0.0002
 -1.4819   0.0002   0.0000   0.0002
 -1.4784   0.0002   0.0000   0.0002
 -1.4749   0.0002   0.0000   0.0002
 -1.4714   0.0002   0.0000   0.0002
 -1.4679   0.0002   0.0000   0.0002
 -1.4644   0.0002   0.0000   0.0002
 -1.4609   0.0002   0.0000   0.0002
 -1.4574   0.0002   0.0000   0.0002
 -1.4539   0.0002   0.0000   0.0002
 -1.4504   0.0002   0.0000   0.0002
 -1.4469   0.0002   0.0000   0.0002
 -1.4434   0.0002   0.0000   0.0002
 -1.4399   0.0002   0.0000   0.0002
 -1.4364   0.0002   0.0000   0.0002
 -1.4329   0.0002   0.0000   0.0002
 -1.4294   0.0002   0.0000   0.0002
 -1.4259   0.0002   0.0000   0.0002
 -1.4224   0.0002   0.0000   0.0002
 -1.4189   0.0002   0.0000   0.0002
 -1.4154   0.0002   0.0000   0.0002
 -1.4119   0.0002   0.0000   0.0002
 -1.4084   0.0002   0.0000   0.0002
 -1.4049   0.0002   0.0000   0.0002
 -1.4014   0.0002   0.0000   0.0002
 -1.3978   0.0002   0.0000   0.0002
 -1.3943   0.0002   0.0000   0.0002
 -1.3908   0.0002   0.0000   0.0002
 -1.3873   0.0002   0.0000   0.0002
 -1.3838   0.0002   0.0000   0.0002
 -1.3803   0.0002   0.0000   0.0002
 -1.3768   0.0002   0.0000   0.0002
 -1.3733   0.0002   0.0000   0.0002
 -1.3698   0.0002   0.0000   0.0002
 -1.3663   0.0002   0.0000   0.0002
 -1.3628   0.0002   0.0000   0.0002
 -1.3593   0.0002   0.0000   0.0002
 -1.3558   0.0002   0.0000   0.0002
 -1.3523   0.0002   0.0000   0.0002
 -1.3488   0.0002   0.0000   0.0002
 -1.3453   0.0002   0.0000   0.0002
 -1.3418   0.0002   0.0000   0.0002
 -1.3383   0.0002   0.0000   0.0002
 -1.3348   0.0002   0.0000   0.0002
 -1.3313   0.0002   0.0000   0.0002
 -1.3278   0.0002   0.0000   0.0002
 -1.3243   0.0002   0.0000   0.0002
 -1.3208   0.0002   0.0000   0.0002
 -1.3173   0.0002   0.0000   0.0002
 -1.3138   0.0002   0.0000   0.0002
 -1.3103   0.0002   0.0000   0.0002
 -1.3068   0.0002   0.0000   0.0002
 -1.3033   0.0002   0.0000   0.0002
 -1.2998   0.0002   0.0000   0.0002
 -1.2963   0.0002   0.0000   0.0002
 -1.2928   0.0002   0.0000   0.0002
 -1.2893   0.0002   0.0000   0.0002
 -1.2858   0.0002   0.0000   0.0002
 -1.2823   0.0002   0.0000   0.0002
 -1.2788   0.0002   0.0000   0.0002
 -1.2753   0.0002   0.0000   0.0002
 -1.2718   0.0002   0.0000   0.0002
 -1.2683   0.0002   0.0000   0.0002
 -1.2648   0.0002   0.0000   0.0002
 -1.2613   0.0002   0.0000   0.0002
 -1.2578   0.0002   0.0000   0.0002
 -1.2543   0.0002   0.0000   0.0002
 -1.2508   0.0002   0.0000   0.0002
 -1.2473   0.0002   0.0000   0.0002
 -1.2438   0.0002   0.0000   0.0002
 -1.2403   0.0002   0.0000   0.0002
 -1.2368   0.0002   0.0000   0.0002
 -1.2333   0.0002   0.0000   0.0002
 -1.2298   0.0002   0.0000   0.0002
 -1.2263   0.0002   0.0000   0.0002
 -1.2228   0.0002   0.0000   0.0002
 -1.2193   0.0002   0.0000   0.0002
 -1.2158   0.0002   0.0000   0.0002
 -1.2123   0.0002   0.0000   0.0002
 -1.2088   0.0002   0.0000   0.0002
 -1.2053   0.0002   0.0000   0.0002
 -1.2018   0.0002   0.0000   0.0002
 -1.1983   0.0002   0.0000   0.0002
 -1.1948   0.0002   0.0000   0.0002
 -1.1913   0.0002   0.0000   0.0002
 -1.1878   0.0002   0.0000   0.0002
 -1.1843   0.0002   0.0000   0.0002
 -1.1808   0.0002   0.0000   0.0002
 -1.1773   0.0002   0.0000   0.0002
 -1.1738   0.0002   0.0000   0.0002
 -1.1703   0.0002   0.0000   0.0002
 -1.1668   0.0002   0.0000   0.0002
 -1.1633   0.0002   0.0000   0.0002
 -1.1598   0.0002   0.0000   0.0002
 -1.1563   0.0002   0.0000   0.0002
 -1.1528   0.0002   0.0000   0.0002
 -1.1493   0.0002   0.0000   0.0002
 -1.1458   0.0002   0.0000   0.0002
 -1.1423   0.0002   0.0000   0.0002
 -1.1388   0.0002   0.0000   0.0002
 -1.1353   0.0003   0.0000   0.0002
 -1.1318   0.0003   0.0000   0.0002
 -1.1283   0.0003   0.0000   0.0002
 -1.1248   0.0003   0.0000   0.0002
 -1.1213   0.0003   0.0000   0.0002
 -1.1178   0.0003   0.0000   0.0002
 -1.1143   0.0003   0.0000   0.0002
 -1.1108   0.0003   0.0000   0.0003
 -1.1073   0.0003   0.0000   0.0003
 -1.1038   0.0003   0.0000   0.0003
 -1.1003   0.0003   0.0000   0.0003
 -1.0968   0.0003   0.0000   0.0003
 -1.0933   0.0003   0.0000   0.0003
 -1.0898   0.0003   0.0000   0.0003
 -1.0863   0.0003   0.0000   0.0003
 -1.0828   0.0003   0.0000   0.0003
 -1.0793   0.0003   0.0000   0.0003
 -1.0758   0.0003   0.0000   0.0003
 -1.0723   0.0003   0.0000   0.0003
 -1.0688   0.0003   0.0000   0.0003
 -1.0653   0.0003   0.0000   0.0003
 -1.0618   0.0003   0.0000   0.0003
 -1.0583   0.0003   0.0000   0.0003
 -1.0548   0.0003   0.0000   0.0003
 -1.0513   0.0003   0.0000   0.0003
 -1.0478   0.0003   0.0000   0.0003
 -1.0443   0.0003   0.0000   0.0003
 -1.0408   0.0003   0.0000   0.0003
 -1.0373   0.0003   0.0000   0.0003
 -1.0338   0.0003   0.0000   0.0003
 -1.0303   0.0003   0.0000   0.0003
 -1.0268   0.0003   0.0000   0.0003
 -1.0233   0.0003   0.0000   0.0003
 -1.0198   0.0003   0.0000   0.0003
 -1.0163   0.0003   0.0000   0.0003
 -1.0128   0.0003   0.0000   0.0003
 -1.0093   0.0003   0.0000   0.0003
 -1.0058   0.0003   0.0000   0.0003
 -1.0023   0.0003   0.0000   0.0003
 -0.9987   0.0003   0.0000   0.0003
 -0.9952   0.0003   0.0000   0.0003
 -0.9917   0.0003   0.0000   0.0003
 -0.9882   0.0003   0.0000   0.0003
 -0.9847   0.0003   0.0000   0.0003
 -0.9812   0.0003   0.0000   0.0003
 -0.9777   0.0003   0.0000   0.0003
 -0.9742   0.0003   0.0000   0.0003
 -0.9707   0.0003   0.0000   0.0003
 -0.9672   0.0003   0.0000   0.0003
 -0.9637   0.0003   0.0000   0.0003
 -0.9602   0.0003   0.0000   0.0003
 -0.9567   0.0003   0.0000   0.0003
 -0.9532   0.0003   0.0000   0.0003
 -0.9497   0.0003   0.0000   0.0003
 -0.9462   0.0003   0.0000   0.0003
 -0.9427   0.0003   0.0000   0.0003
 -0.9392   0.0003   0.0000   0.0003
 -0.9357   0.0003   0.0000   0.0003
 -0.9322   0.0003   0.0000   0.0003
 -0.9287   0.0003   0.0000   0.0003
 -0.9252   0.0003   0.0000   0.0003
 -0.9217   0.0003   0.0000   0.0003
 -0.9182   0.0003   0.0000   0.0003
 -0.9147   0.0003   0.0000   0.0003
 -0.9112   0.0003   0.0000   0.0003
 -0.9077   0.0003   0.0000   0.0003
 -0.9042   0.0003   0.0000   0.0003
 -0.9007   0.0004   0.0000   0.0003
 -0.8972   0.0004   0.0000   0.0003
 -0.8937   0.0004   0.0000   0.0003
 -0.8902   0.0004   0.0000   0.0003
 -0.8867   0.0004   0.0000   0.0004
 -0.8832   0.0004   0.0000   0.0004
 -0.8797   0.0004   0.0000   0.0004
 -0.8762   0.0004   0.0000   0.0004
 -0.8727   0.0004   0.0000   0.0004
 -0.8692   0.0004   0.0000   0.0004
 -0.8657   0.0004   0.0000   0.0004
 -0.8622   0.0004   0.0000   0.0004
 -0.8587   0.0004   0.0000   0.0004
 -0.8552   0.0004   0.0000   0.0004
 -0.8517   0.0004   0.0000   0.0004
 -0.8482   0.0004   0.0000   0.0004
 -0.8447   0.0004   0.0000   0.0004
 -0.8412   0.0004   0.0000   0.0004
 -0.8377   0.0004   0.0000   0.0004
 -0.8342   0.0004   0.0000   0.0004
 -0.8307   0.0004   0.0000   0.0004
 -0.8272   0.0004   0.0000   0.0004
 -0.8237   0.0004   0.0000   0.0004
 -0.8202   0.0004   0.0000   0.0004
 -0.8167   0.0004   0.0000   0.0004
 -0.8132   0.0004   0.0000   0.0004
 -0.8097   0.0004   0.0000   0.0004
 -0.8062   0.0004   0.0000   0.0004
 -0.8027   0.0004   0.0000   0.0004
 -0.7992   0.0004   0.0000   0.0004
 -0.7957   0.0004   0.0000   0.0004
 -0.7922   0.0004   0.0000   0.0004
 -0.7887   0.0004   0.0000   0.0004
 -0.7852   0.0004   0.0000   0.0004
 -0.7817   0.0004   0.0000   0.0004
 -0.7782   0.0004   0.0000   0.0004
 -0.7747   0.0004   0.0000   0.0004
 -0.7712   0.0004   0.0000   0.0004
 -0.7677   0.0004   0.0000   0.0004
 -0.7642   0.0005   0.0000   0.0004
 -0.7607   0.0005   0.0000   0.0004
 -0.7572   0.0005   0.0000   0.0004
 -0.7537   0.0005   0.0000   0.0004
 -0.7502   0.0005   0.0000   0.0005
 -0.7467   0.0005   0.0000   0.0005
 -0.7432   0.0005   0.0000   0.0005
 -0.7397   0.0005   0.0000   0.0005
 -0.7362   0.0005   0.0000   0.0005
 -0.7327   0.0005   0.0000   0.0005
 -0.7292   0.0005   0.0000   0.0005
 -0.7257   0.0005   0.0000   0.0005
 -0.7222   0.0005   0.0000   0.0005
 -0.7187   0.0005   0.0000   0.0005
 -0.7152   0.0005   0.0000   0.0005
 -0.7117   0.0005   0.0000   0.0005
 -0.7082   0.0005   0.0000   0.0005
 -0.7047   0.0005   0.0000   0.0005
 -0.7012   0.0005   0.0000   0.0005
 -0.6977   0.0005   0.0000   0.0005
 -0.6942   0.0005   0.0000   0.0005
 -0.6907   0.0005   0.0000   0.0005
 -0.6872   0.0005   0.0000   0.0005
 -0.6837   0.0005   0.0000   0.0005
 -0.6802   0.0005   0.0000   0.0005
 -0.6767   0.0005   0.0000   0.0005
 -0.6732   0.0005   0.0000   0.0005
 -0.6697   0.0006   0.0000   0.0005
 -0.6662   0.0006   0.0000   0.0005
 -0.6627   0.0006   0.0000   0.0005
 -0.6592   0.0006   0.0000   0.0006
 -0.6557   0.0006   0.0000   0.0006
 -0.6522   0.0006   0.0000   0.0006
 -0.6487   0.0006   0.0000   0.0006
 -0.6452   0.0006   0.0000   0.0006
 -0.6417   0.0006   0.0000   0.0006
 -0.6382   0.0006   0.0000   0.0006
 -0.6347   0.0006   0.0000   0.0006
 -0.6312   0.0006   0.0000   0.0006
 -0.6277   0.0006   0.0000   0.0006
 -0.6242   0.0006   0.0000   0.0006
 -0.6207   0.0006   0.0000   0.0006
 -0.6172   0.0006   0.0000   0.0006
 -0.6137   0.0006   0.0000   0.0006
 -0.6102   0.0006   0.0000   0.0006
 -0.6067   0.0006   0.0000   0.0006
 -0.6032   0.0006   0.0000   0.0006
 -0.5996   0.0007   0.0000   0.0006
 -0.5961   0.0007   0.0000   0.0006
 -0.5926   0.0007   0.0000   0.0007
 -0.5891   0.0007   0.0000   0.0007
 -0.5856   0.0007   0.0000   0.0007
 -0.5821   0.0007   0.0000   0.0007
 -0.5786   0.0007   0.0000   0.0007
 -0.5751   0.0007   0.0000   0.0007
 -0.5716   0.0007   0.0000   0.0007
 -0.5681   0.0007   0.0000   0.0007
 -0.5646   0.0007   0.0000   0.0007
 -0.5611   0.0007   0.0000   0.0007
 -0.5576   0.0007   0.0000   0.0007
 -0.5541   0.0007   0.0000   0.0007
 -0.5506   0.0008   0.0000   0.0007
 -0.5471   0.0008   0.0000   0.0007
 -0.5436   0.0008   0.0000   0.0008
 -0.5401   0.0008   0.0000   0.0008
 -0.5366   0.0008   0.0000   0.0008
 -0.5331   0.0008   0.0000   0.0008
 -0.5296   0.0008   0.0000   0.0008
 -0.5261   0.0008   0.0000   0.0008
 -0.5226   0.0008   0.0000   0.0008
 -0.5191   0.0008   0.0000   0.0008
 -0.5156   0.0008   0.0000   0.0008
 -0.5121   0.0008   0.0000   0.0008
 -0.5086   0.0009   0.0000   0.0008
 -0.5051   0.0009   0.0000   0.0008
 -0.5016   0.0009   0.0000   0.0009
 -0.4981   0.0009   0.0000   0.0009
 -0.4946   0.0009   0.0000   0.0009
 -0.4911   0.0009   0.0000   0.0009
 -0.4876   0.0009   0.0000   0.0009
 -0.4841   0.0009   0.0000   0.0009
 -0.4806   0.0009   0.0000   0.0009
 -0.4771   0.0009   0.0000   0.0009
 -0.4736   0.0010   0.0000   0.0009
 -0.4701   0.0010   0.0000   0.0010
 -0.4666   0.0010   0.0000   0.0010
 -0.4631   0.0010   0.0000   0.0010
 -0.4596   0.0010   0.0000   0.0010
 -0.4561   0.0010   0.0000   0.0010
 -0.4526   0.0010   0.0000   0.0010
 -0.4491   0.0010   0.0000   0.0010
 -0.4456   0.0011   0.0000   0.0010
 -0.4421   0.0011   0.0000   0.0011
 -0.4386   0.0011   0.0000   0.0011
 -0.4351   0.0011   0.0000   0.0011
 -0.4316   0.0011   0.0000   0.0011
 -0.4281   0.0011   0.0000   0.0011
 -0.4246   0.0011   0.0000   0.0011
 -0.4211   0.0012   0.0000   0.0011
 -0.4176   0.0012   0.0000   0.0012
 -0.4141   0.0012   0.0000   0.0012
 -0.4106   0.0012   0.0000   0.0012
 -0.4071   0.0012   0.0000   0.0012
 -0.4036   0.0012   0.0000   0.0012
 -0.4001   0.0013   0.0000   0.0012
 -0.3966   0.0013   0.0000   0.0013
 -0.3931   0.0013   0.0000   0.0013
 -0.3896   0.0013   0.0000   0.0013
 -0.3861   0.0013   0.0000   0.0013
 -0.3826   0.0014   0.0000   0.0013
 -0.3791   0.0014   0.0000   0.0014
 -0.3756   0.0014   0.0000   0.0014
 -0.3721   0.0014   0.0000   0.0014
 -0.3686   0.0014   0.0000   0.0014
 -0.3651   0.0015   0.0000   0.0014
 -0.3616   0.0015   0.0000   0.0015
 -0.3581   0.0015   0.0000   0.0015
 -0.3546   0.0015   0.0000   0.0015
 -0.3511   0.0016   0.0000   0.0015
 -0.3476   0.0016   0.0000   0.0016
 -0.3441   0.0016   0.0000   0.0016
 -0.3406   0.0016   0.0000   0.0016
 -0.3371   0.0017   0.0000   0.0016
 -0.3336   0.0017   0.0000   0.0017
 -0.3301   0.0017   0.0000   0.0017
 -0.3266   0.0018   0.0000   0.0017
 -0.3231   0.0018   0.0000   0.0018
 -0.3196   0.0018   0.0000   0.0018
 -0.3161   0.0018   0.0000   0.0018
 -0.3126   0.0019   0.0000   0.0019
 -0.3091   0.0019   0.0000   0.0019
 -0.3056   0.0020   0.0000   0.0019
 -0.3021   0.0020   0.0000   0.0020
 -0.2986   0.0020   0.0000   0.0020
 -0.2951   0.0021   0.0000   0.0021
 -0.2916   0.0021   0.0000   0.0021
 -0.2881   0.0022   0.0000   0.0021
 -0.2846   0.0022   0.0000   0.0022
 -0.2811   0.0022   0.0000   0.0022
 -0.2776   0.0023   0.0000   0.0023
 -0.2741   0.0023   0.0000   0.0023
